video_id,dataset,subset,generator,legacy_reference,legacy_selector
genvideo:datasets/genvideo/real/MSR-VTT/video6690.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9175.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5032.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7902.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6826.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9566.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9357.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4143.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9126.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video798.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9910.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5798.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7931.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8621.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5386.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8530.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3214.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9474.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3873.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video502.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7604.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7659.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9403.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4357.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9141.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7244.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7944.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video646.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3699.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7609.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6093.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6335.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4524.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video329.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9014.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5680.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5885.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5880.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7731.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8975.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9530.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7529.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6395.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5702.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video642.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8918.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8961.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4138.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7046.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6345.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8999.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3241.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3016.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5792.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3533.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6003.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5169.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8052.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6683.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video378.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4068.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7168.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8344.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4288.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9479.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6067.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8687.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9026.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6567.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video688.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5280.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3256.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7323.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video2860.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4883.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8883.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video89.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3103.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6709.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5200.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9940.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3467.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video325.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9505.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9293.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9560.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8666.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4274.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4004.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3831.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9563.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3523.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video650.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3723.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3728.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7848.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3000.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video370.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9020.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video404.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9679.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7156.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9475.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8804.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6706.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7227.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8488.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9904.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6638.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4361.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9753.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6267.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7015.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7483.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video67.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8967.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7078.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8221.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8744.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video532.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7921.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9202.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5994.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5472.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4452.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3921.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7001.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5655.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video769.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3549.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8896.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8809.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9472.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3887.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8083.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8754.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video327.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5122.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video309.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7014.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video656.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5422.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8626.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3583.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5791.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video6866.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5617.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video319.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8945.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3221.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7364.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3753.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9165.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9944.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video4090.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9796.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3293.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7932.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8187.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7004.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video9099.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video7220.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video738.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video5527.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video733.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8044.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video765.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video3238.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8062.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/real/MSR-VTT/video8719.mp4,genvideo,real,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_513.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_514.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_515.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_516.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_517.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_518.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_519.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_520.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_521.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_522.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_523.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_524.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_525.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_526.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_527.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_528.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_529.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_530.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_531.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_532.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_533.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_534.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_535.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_536.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_537.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_538.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_539.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_540.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_541.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_542.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_543.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_544.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_545.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_546.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_547.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_548.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_549.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_550.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_551.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_552.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_553.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_554.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_555.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_556.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_557.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
genvideo:datasets/genvideo/fake/Crafter/Crafter_558.mp4,genvideo,annotated,Crafter,vatex_5000_video256,feature_change
