video_id,dataset,subset,generator,legacy_reference,legacy_selector
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_58_76.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_52_59.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dP15zlyra3c_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WFNXwor69-U_33_40.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gCra4qOrjFw_1_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/v5CeGLEnVFE_0_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m1NR0uNNs5Y_88_94.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TZ860P4iTaM_15_28.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ymC2bNi6-Is_9_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xaPepCVepCg_35_46.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Z3XarHZ3HpY_10_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dZBIdRGKRhM_13_32.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rw9h_574HxE_70_74.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sTMlQSbAGfE_0_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TIubRrkku-4_1_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ao-9B8IV9_E_77_81.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ub-aYLzCF_Q_1_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_133_142.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kSzS_lFtJDk_55_70.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/v_tGw5gwlEw_136_152.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hSgGBHbJrmE_0_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_WRC7HXBJpU_414_425.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lw7pTwpx0K0_38_48.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pRpeEdMmmQ0_65_70.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_O9kWD8nuRU_45_49.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vZa13vJugGU_0_30.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vfktGc_qx-w_2_18.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/a0g7wtBkS98_34_42.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/cUW_bXll6YM_390_395.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lm0z7eLsbbw_9_23.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lsanQj2yacs_102_108.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/XEOH3t5AYY0_22_29.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uO7Eysrs8_k_106_114.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WPG-BIWOrG4_755_761.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WZTGqvbqOFE_28_34.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YmXCfQm0_CA_68_75.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_288_293.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_JorUS-8Nlg_63_73.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/g36ho6UrBz0_5_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/onW5hJXnI5s_10_16.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_162_165.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/g8LUhxR-6Wg_0_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xtbsD3PUua4_174_185.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/inzk2fTUe1w_1_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rw9h_574HxE_251_254.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/eTnlw7v8ea0_36_50.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/muI1BFsdbdo_33_45.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/v-9Gx0gJmfo_26_32.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nZSFn51l3hc_480_485.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/wzfkC2TjdeQ_0_31.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/oFUsn1owAbs_158_168.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/z2kUc8wp9l8_40_46.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lKADopH3qFY_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_111_115.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/j2sOMdilDWU_87_97.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zuYZ5kPatJE_78_116.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lfGlDg47How_110_115.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uZEGu-TA2cU_42_58.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/V6Fxclwdfxc_1_11.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/X7sQq-Iu1gQ_12_22.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yyxtyCaEVqk_329_360.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bmOy6p87TWI_26_35.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m1NR0uNNs5Y_192_198.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_322_327.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ePujnD4qJO0_62_77.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YS1mzzhmWWA_9_16.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fBA_lxUiwSg_2_4.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_66_75.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TPD5wO_LEPU_2_6.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/t4aPGtx7e6k_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WPG-BIWOrG4_683_689.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/wX-Bl25Htag_104_115.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UgUFP5baQ9Y_0_7.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hPyU5KjpWVc_0_35.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_74_77.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_132_141.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bb6V0Grtub4_174_185.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nZSFn51l3hc_318_326.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YmXCfQm0_CA_140_156.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YwmUgVrUJ4I_0_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pfQPRXcihkI_127_138.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qOiN__I1-Zo_2_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WeOU0Iba1Xg_1_30.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/eyMYc-37Sk4_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lAznAeFFldg_6_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rq2p5ML8-WI_63_69.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tHLiYTS9Iz8_1_16.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_0nX-El-ySo_83_93.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/klFyrnrUSck_79_85.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/wON-YuA1GjA_3_63.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/d4AGWnHJcaY_6_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/e-j59PqJjSM_50_98.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xfRIRSWy0y0_10_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zkTn5Ef1Oig_71_75.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xOQn1z_oWDY_30_39.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/X4yzrIc072w_4_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sJC7E06IBXI_49_59.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WEJfT-oB4v4_20_35.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ao-9B8IV9_E_37_44.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dJEoDaA6VXc_1_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qNjeEx92rTA_281_299.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/X6uJyuD_Zso_3_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZYaxg5NZW_g_21_27.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_25_32.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sb1dX5xAFvk_10_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sRKQfxxEP4M_117_125.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZxqkAGNyo8A_12_22.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/haJn6k5zVnE_1_23.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sv5YlZspb30_10_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Uc63MFVwfrs_355_372.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_382_387.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nTasT5h0LEg_12_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Vg1jyL3cr60_163_186.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_240_248.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/z0Si1XxMibg_0_30.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nS6oQxX_Qi8_2_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WV9K6MbLjHA_106_116.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UnWgz-mVMXU_2_6.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dtwXtwJByYk_5_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s8utHZYTNTs_35_42.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uGDuIyfJXXg_23_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qIk_Dz5XE5E_104_109.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WyIqGyj21Dk_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nZSFn51l3hc_660_666.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zSPBC8EO6dY_132_140.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/cSDkshD2ME0_11_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_315_320.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uH8ObB_dyOk_159_166.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yg4aNiO1JnI_111_114.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jW77z3-SrO4_56_63.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/XzCcRzEa83U_1_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_37_43.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hNOzHvsEmg4_31_36.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Uc63MFVwfrs_360_372.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/o4pL7FObqds_72_78.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_pBeOAMjGm8_1_18.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m4D72WXFd8s_557_564.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_ZwwKOzpt2I_69_76.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pzq5fPfsPZg_29_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lfGlDg47How_93_98.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xpOYXbMDDBY_1_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TvBsaMgqh5s_61_68.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/swKrHEeOj9c_4_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/aA05I5QaZnM_66_75.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/e-j59PqJjSM_163_173.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ge7OOILJA6U_20_25.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ecVwxlXc1PQ_0_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/clpgffj3sUw_1_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nau1vCzyFQ4_37_54.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zBrC1GmA0Qg_26_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fjDvKHkmxs0_119_126.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kquB3rIgfGk_525_532.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/d1zdJO3CqVw_1_35.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/umjc1CkO4JA_290_305.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tJHUH9tpqPg_113_118.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UqBafx3iRKw_22_29.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/j2Dhf-xFUxU_13_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VF1K_6ZSOAY_23_28.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fHfpMUDrQCs_17_31.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZN2_czSBSD0_240_250.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/XtQdAPV2UZs_4_11.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/wFPmKChNrhU_3_11.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zHy7pM0U49w_110_116.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/k06Ge9ANKM8_5_16.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bQJQGoJF7_k_162_169.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nc8hwLaOyZU_1_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pptYu3YQnxY_160_170.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ulPvRmNfXK4_96_100.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_76_83.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pGCRurvXQGM_45_56.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ngHDYzhDBk4_5_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/htWPOGTagec_2_18.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YXixZrSxefk_6_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/b4FM9OLBGyM_37_49.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W_iR4YVCxUY_8_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VZ6H73nH7xs_27_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/X_NLV2KCnIE_60_70.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mtrCf667KDk_134_176.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_36_40.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s7znbqra118_91_97.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Ylb4pnW-jP4_102_113.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nrZyPuRd5pU_85_92.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
