video_id,dataset,subset,generator
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Xe9ATwapx8-Scene-089.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-tPRnTpId38-Scene-018.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-c88ZCPF10M-Scene-175.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-V5whSyTstc-Scene-019.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Wqe1zcZjhE-Scene-028.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-ZxpBUbhvQM-Scene-015.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/073BMGVWan0-Scene-042.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-CLU35KDfkI-Scene-045.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5ReoIc3C_o-Scene-239.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-JpO7VfMO8U-Scene-072.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-7TU0EcBQpQ-Scene-046.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-blLzgc9C2g-Scene-015.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-4exm90cQrw-Scene-011.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0KWRTaWpFdk-Scene-017.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-3-5Y7u2xqI-Scene-026.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-U217T7G2Zg-Scene-022.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-pjF0HRM3PI-Scene-041.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-4TL1ECxSOI-Scene-036.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-1SoX2CNIk4-Scene-012.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-jBlU5EnFIA-Scene-004.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5_jTyh-3Ng-Scene-025.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-AvxWKFyjAs-Scene-004.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-n0lKyrSJB4-Scene-051.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-PLTOL1jhRg-Scene-037.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-4JeJ5Cm5Mw-Scene-031.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-4JeJ5Cm5Mw-Scene-056.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-VUqbPmC8Zc-Scene-005.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/073BMGVWan0-Scene-119.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-M6gaycX_7k-Scene-011.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-1o0lgzDaig-Scene-047.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-8vE8JrxABo-Scene-036.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-2EEPW7g8fc-Scene-098.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-KWuh6hzi8E-Scene-091.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-48qmeLbPcw-Scene-033.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/04pOrJ3GnOM-Scene-066.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-MvwZfAiaiY-Scene-006.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-HvyPRm9soA-Scene-007.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0CnsW0ZK2Uo-Scene-040.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-dzmRP46KpU-Scene-034.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-UN7mGQNazo-Scene-051.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-aid2jMEbXw-Scene-015.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-YppIQUiE9Y-Scene-011.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-c88ZCPF10M-Scene-039.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-dMkCsYkxNg-Scene-014.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-7TU0EcBQpQ-Scene-054.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5zwc5pE4AY-Scene-286.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-2KIqTRWZI0-Scene-008.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-ANTMqhyjbg-Scene-024.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0ErVpaTWRFM-Scene-029.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-JD9-dkg3N0-Scene-006.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-8ON1ubutq4-Scene-028.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/3xhG_lttNSc-Scene-013.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-n0lKyrSJB4-Scene-181.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-W6t2puO30Y-Scene-063.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-QzavgI58HM-Scene-017.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-MmWaav1Rb4-Scene-019.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0-gI8SOuOL4-Scene-018.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-MvwZfAiaiY-Scene-016.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-tPRnTpId38-Scene-014.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Dr1Djl52tg-Scene-007.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Jw-v1jFuH8-Scene-042.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/--4M68p_Loc-Scene-008.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-OzX7ZOntIY-Scene-017.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-N-x7FHBgB0-Scene-053.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-cB-rujmAqQ-Scene-011.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-F3M2EGP_C4-Scene-044.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-kDoa1KxdeM-Scene-040.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-JYL0hw19dA-Scene-029.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Je5_YZjQbI-Scene-004.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-G04gtoyWt4-Scene-012.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-F5DQA7iiKM-Scene-027.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-vPCnPowjBY-Scene-043.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/07491QrSA4g-Scene-036.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/03z_r32CCEI-Scene-003.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-i3naxngr1A-Scene-048.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-BPnLG9MD5Q-Scene-038.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-lkCsKXAxfo-Scene-039.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/--5Uy5YZMjA-Scene-079.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/--5Uy5YZMjA-Scene-048.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5ReoIc3C_o-Scene-185.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-lkCsKXAxfo-Scene-026.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-0eJJZClRPs-Scene-037.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/015h6HnUvk8-Scene-097.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-OVK_6azZII-Scene-029.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-9uMd_R3xJE-Scene-031.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-NcFBOGUBe0-Scene-043.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0LoFaa_yNOo-Scene-031.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5zwc5pE4AY-Scene-360.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5ajPCpJl-c-Scene-024.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-eIHuvdbE6I-Scene-001.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Hpg214Kk_U-Scene-031.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/2h6JjWofmJQ-Scene-012.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-KWuh6hzi8E-Scene-310.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-ErLC1PQg3E-Scene-022.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-F3jb9eoKS8-Scene-015.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-38OjjGT-xo-Scene-006.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5zwc5pE4AY-Scene-208.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-G0mzsDRrKw-Scene-024.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-AawZPTw8pY-Scene-038.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-FjYy8xXm3w-Scene-067.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-GCeZ4Chu4A-Scene-007.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-c88ZCPF10M-Scene-150.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-FioietmGSQ-Scene-014.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-dkbMrWrwXE-Scene-003.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-1bniYJwwJA-Scene-010.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-L3lKivnn2M-Scene-069.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Uc2IutEwns-Scene-002.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-lUhbymsLOs-Scene-008.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-SilAqrDTw8-Scene-046.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Xxg8WUCOK0-Scene-014.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-3U1Oci04Ik-Scene-003.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-3GdSd6q2h8-Scene-013.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-DWMbaL2sGY-Scene-005.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-7_zcU9uT_k-Scene-011.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-9jV4vbfDsA-Scene-009.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-YFKqKdD3_A-Scene-064.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-F3M2EGP_C4-Scene-056.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-L95YoZnq1U-Scene-033.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-OdWi5yyDRg-Scene-038.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-THy8MfI-aM-Scene-055.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-H9MNTGEQWU-Scene-004.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-AsjE601CYo-Scene-041.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-JYL0hw19dA-Scene-010.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-1SoX2CNIk4-Scene-003.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-6bVizHAAGM-Scene-052.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-YKwrQBg544-Scene-025.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-8dTowwS32A-Scene-030.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-037gp1St94-Scene-006.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-YFKqKdD3_A-Scene-042.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-L7T3aHyVBY-Scene-014.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/06wvF8zKcAE-Scene-058.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/4o4YJzdASCk-Scene-030.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-JYL0hw19dA-Scene-008.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/--FQi0TgjRU-Scene-080.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Vw1HVO3T20-Scene-064.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0AtqdHL5LKo-Scene-010.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-O3Bnq81SjQ-Scene-007.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Zz6xrmw5Jg-Scene-029.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-48qmeLbPcw-Scene-004.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-C1-SRVKuBg-Scene-053.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-WlKxQ_WTLc-Scene-001.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/00TSpqilzz0-Scene-006.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/--cowpkViOk-Scene-047.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-6FvAU9H98w-Scene-076.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-x_AkXpqlwE-Scene-011.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5ReoIc3C_o-Scene-191.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-4-C3-Af7V8-Scene-008.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-M8WObie7cI-Scene-007.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-5zwc5pE4AY-Scene-304.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-7rMo-TJCbI-Scene-107.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-HYGUGLdrw8-Scene-036.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/3-74LjvynIg-Scene-016.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-4TL1ECxSOI-Scene-027.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-b9sTS7kcC4-Scene-018.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-Q89LRiBV9I-Scene-014.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-44989EZ3-g-Scene-012.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-MFPctymsyY-Scene-074.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-0h_cKneHvg-Scene-033.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-HeIyrByeg4-Scene-003.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-nfEZiUAack-Scene-096.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/-On8a0PsDyY-Scene-005.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/--M1auvYQJA-Scene-026.mp4,genvidbench,real,ms
genvidbench:datasets/genvidbench_pair1_ms_vript_eval/real/vript/0-7wMVj687s-Scene-003.mp4,genvidbench,real,ms
