subset,source_model,filename,final_score
real,MSR-VTT,video1046.mp4,0.2775341417471156
real,MSR-VTT,video1047.mp4,0.3295120084765717
real,MSR-VTT,video1048.mp4,0.20176006592889098
real,MSR-VTT,video1049.mp4,0.6341093713209325
real,MSR-VTT,video105.mp4,0.14121732987991525
real,MSR-VTT,video1050.mp4,0.1082970331999058
real,MSR-VTT,video1051.mp4,0.1601571697668943
real,MSR-VTT,video1052.mp4,0.053199317165057686
real,MSR-VTT,video1053.mp4,0.3771927242759595
real,MSR-VTT,video1055.mp4,0.13294678596656462
real,MSR-VTT,video1056.mp4,0.2151077230986579
real,MSR-VTT,video1057.mp4,0.8444195902990346
real,MSR-VTT,video1058.mp4,0.17147398163409466
real,MSR-VTT,video1059.mp4,0.11494878737932658
real,MSR-VTT,video106.mp4,0.6051477513538969
real,MSR-VTT,video1060.mp4,0.017953849776312692
real,MSR-VTT,video1061.mp4,0.08210207205085944
real,MSR-VTT,video1062.mp4,0.23194313633152813
real,MSR-VTT,video1063.mp4,0.7184924652696021
real,MSR-VTT,video1064.mp4,0.13845067106192607
real,MSR-VTT,video1065.mp4,0.2356222039086414
real,MSR-VTT,video1066.mp4,0.014878149281846009
real,MSR-VTT,video1067.mp4,0.7323699081704733
real,MSR-VTT,video1068.mp4,0.04884330115375559
real,MSR-VTT,video1069.mp4,0.4616788321167883
real,MSR-VTT,video107.mp4,0.01926359783376501
real,MSR-VTT,video1070.mp4,0.09453732046150223
real,MSR-VTT,video1071.mp4,0.4909347774899929
real,MSR-VTT,video1072.mp4,0.13072462914998823
real,MSR-VTT,video1073.mp4,0.27818165764068753
real,MSR-VTT,video1074.mp4,0.5720802919708029
real,MSR-VTT,video1075.mp4,0.2303537791382152
real,MSR-VTT,video1076.mp4,0.48925712267482935
real,MSR-VTT,video1077.mp4,0.17301919001648222
real,MSR-VTT,video1078.mp4,0.05726100777019072
real,MSR-VTT,video1079.mp4,0.38828879208853306
real,MSR-VTT,video108.mp4,0.08966623498940429
real,MSR-VTT,video1080.mp4,0.11057805509771604
real,MSR-VTT,video1081.mp4,0.213032728985166
real,MSR-VTT,video1082.mp4,0.21325347303979278
real,MSR-VTT,video1083.mp4,0.10142453496585825
real,MSR-VTT,video1084.mp4,0.21543148104544385
real,MSR-VTT,video1085.mp4,0.538232870261361
real,MSR-VTT,video1086.mp4,0.0037232163880386157
real,MSR-VTT,video1087.mp4,0.07690722863197552
real,MSR-VTT,video1088.mp4,0.4097156816576407
real,MSR-VTT,video1089.mp4,0.6044560866493995
real,MSR-VTT,video109.mp4,0.07620084765716978
real,MSR-VTT,video1090.mp4,0.08322050859430186
real,MSR-VTT,video1091.mp4,0.17076760065928892
real,MSR-VTT,video1092.mp4,0.4924799858723805
real,MSR-VTT,video1093.mp4,0.4524517306333883
real,MSR-VTT,video1094.mp4,0.0432658347068519
real,MSR-VTT,video1095.mp4,0.20688132799623266
real,MSR-VTT,video1096.mp4,0.24431951966093712
real,MSR-VTT,video1097.mp4,0.18807393454202967
real,MSR-VTT,video1098.mp4,0.8019042853779138
real,MSR-VTT,video1099.mp4,0.012170355545090654
real,MSR-VTT,video11.mp4,0.03677595950082411
real,MSR-VTT,video110.mp4,0.3411967271014834
real,MSR-VTT,video1100.mp4,0.033803272898516604
real,MSR-VTT,video1101.mp4,0.08199905815870026
real,MSR-VTT,video1102.mp4,0.4064339533788557
real,MSR-VTT,video1103.mp4,0.07567106192606546
real,MSR-VTT,video1104.mp4,0.2354308923946315
real,MSR-VTT,video1105.mp4,0.11365375559218271
real,MSR-VTT,video1106.mp4,0.22331940193077465
real,MSR-VTT,video1107.mp4,0.22716034848128092
real,MSR-VTT,video1108.mp4,0.16654403108076288
real,MSR-VTT,video1109.mp4,0.013951024252413468
real,MSR-VTT,video111.mp4,0.058246997880857077
real,MSR-VTT,video1110.mp4,0.47348128090416763
real,MSR-VTT,video1111.mp4,0.39446962561808335
real,MSR-VTT,video1112.mp4,0.6938574287732517
real,MSR-VTT,video1113.mp4,0.4067577113256416
real,MSR-VTT,video1114.mp4,0.11174064045208382
real,MSR-VTT,video1115.mp4,0.1187014363079821
real,MSR-VTT,video1116.mp4,0.7920149517306334
real,MSR-VTT,video1117.mp4,0.13940722863197552
real,MSR-VTT,video1118.mp4,0.1568607252178008
real,MSR-VTT,video1119.mp4,0.02718095125971274
real,MSR-VTT,video112.mp4,0.533361784789263
real,MSR-VTT,video1120.mp4,0.23924240640452082
real,MSR-VTT,video1121.mp4,0.30599540852366375
real,MSR-VTT,video1122.mp4,0.3930127148575465
real,MSR-VTT,video1123.mp4,0.7327378149281847
real,MSR-VTT,video1124.mp4,0.018660230751118438
real,MSR-VTT,video1125.mp4,0.8005209559689193
real,MSR-VTT,video1126.mp4,0.2123410642806687
real,MSR-VTT,video1127.mp4,0.3196962561808335
real,MSR-VTT,video1128.mp4,0.16454261831881328
real,MSR-VTT,video1129.mp4,0.527710736990817
real,MSR-VTT,video113.mp4,0.0032964445490934777
real,MSR-VTT,video1130.mp4,0.07676006592889098
real,MSR-VTT,video1131.mp4,0.7515304921120791
real,MSR-VTT,video1132.mp4,0.5376736519896397
real,MSR-VTT,video1133.mp4,0.09737756063103367
real,MSR-VTT,video1134.mp4,0.09509653873322345
real,MSR-VTT,video1135.mp4,0.5317871438662586
real,MSR-VTT,video1136.mp4,0.015981869554979985
real,MSR-VTT,video1137.mp4,0.049343654344242996
real,MSR-VTT,video1138.mp4,0.10542736048975748
real,MSR-VTT,video1139.mp4,0.34934954085236636
real,MSR-VTT,video114.mp4,0.24929361902519426
real,MSR-VTT,video1140.mp4,0.4828555450906522
real,MSR-VTT,video1141.mp4,0.1412320461502237
real,MSR-VTT,video1142.mp4,0.15368201083117494
real,MSR-VTT,video1143.mp4,0.17388744996468097
real,MSR-VTT,video1144.mp4,0.5343330586296209
real,MSR-VTT,video1145.mp4,0.24136154932893808
real,MSR-VTT,video1146.mp4,0.039895808806216154
real,MSR-VTT,video1147.mp4,0.11752413468330587
real,MSR-VTT,video1148.mp4,0.07889392512361668
real,MSR-VTT,video1149.mp4,0.13013597833765012
real,MSR-VTT,video115.mp4,0.13923063338827407
real,MSR-VTT,video1150.mp4,0.5962002590063574
real,MSR-VTT,video1151.mp4,0.10719331292677184
real,MSR-VTT,video1152.mp4,0.13633152813750882
real,MSR-VTT,video1153.mp4,0.3529403108076289
real,MSR-VTT,video1154.mp4,0.006798916882505298
real,MSR-VTT,video1155.mp4,0.024546738874499645
real,MSR-VTT,video1156.mp4,0.662909112314575
real,MSR-VTT,video1157.mp4,0.14006946079585592
real,MSR-VTT,video1158.mp4,0.31101365669884623
real,MSR-VTT,video1159.mp4,0.04104367789027549
real,MSR-VTT,video116.mp4,0.10764951730633388
real,MSR-VTT,video1160.mp4,0.06536967271014833
real,MSR-VTT,video1161.mp4,0.262538262302802
real,MSR-VTT,video1162.mp4,0.43465975983046856
real,MSR-VTT,video1163.mp4,0.4814280668707323
real,MSR-VTT,video1164.mp4,0.3301742406404521
real,MSR-VTT,video1165.mp4,0.14011360960678126
real,MSR-VTT,video1166.mp4,0.1703408288203438
real,MSR-VTT,video1167.mp4,0.3297327525311985
real,MSR-VTT,video1168.mp4,0.0015893571933129267
real,MSR-VTT,video1169.mp4,0.19643277607723097
real,MSR-VTT,video117.mp4,0.6029550270779374
real,MSR-VTT,video1170.mp4,0.09090240169531434
real,MSR-VTT,video1171.mp4,0.13850953614315986
real,MSR-VTT,video1172.mp4,0.22636566988462445
real,MSR-VTT,video1173.mp4,0.18348245820579234
real,MSR-VTT,video1174.mp4,0.15759653873322346
real,MSR-VTT,video1175.mp4,0.011537555921827172
real,MSR-VTT,video1176.mp4,0.4574552625382623
real,MSR-VTT,video1177.mp4,0.44394572639510244
real,MSR-VTT,video1178.mp4,0.13795031787143866
real,MSR-VTT,video1179.mp4,0.14479338356486932
real,MSR-VTT,video118.mp4,0.1334324228867436
real,MSR-VTT,video1180.mp4,0.3130150694607958
real,MSR-VTT,video1181.mp4,0.2936484577348717
real,MSR-VTT,video1182.mp4,0.19144396044266543
real,MSR-VTT,video1183.mp4,0.18953084530256653
real,MSR-VTT,video1184.mp4,0.4644454909347775
real,MSR-VTT,video1185.mp4,0.33035083588415354
real,MSR-VTT,video1186.mp4,0.1319166470449729
real,MSR-VTT,video1187.mp4,0.04320696962561808
real,MSR-VTT,video1188.mp4,0.27512067341652935
real,MSR-VTT,video1189.mp4,0.5963915705203673
real,MSR-VTT,video119.mp4,0.3908788556628208
real,MSR-VTT,video1190.mp4,0.04744525547445255
real,MSR-VTT,video1191.mp4,0.0490934777489993
real,MSR-VTT,video1192.mp4,0.6746085472097951
real,MSR-VTT,video1193.mp4,0.3069225335530963
real,MSR-VTT,video1194.mp4,0.054509065222510006
real,MSR-VTT,video1195.mp4,0.012317518248175181
real,MSR-VTT,video1196.mp4,0.16070167176830705
real,MSR-VTT,video1197.mp4,0.3795620437956204
real,MSR-VTT,video1198.mp4,0.00841770661643513
real,MSR-VTT,video1199.mp4,0.5720802919708029
real,MSR-VTT,video12.mp4,0.27673946315045916
real,MSR-VTT,video120.mp4,0.07805509771603485
real,MSR-VTT,video1200.mp4,0.09402225100070638
real,MSR-VTT,video1201.mp4,0.10120379091123145
real,MSR-VTT,video1202.mp4,0.8546915469743348
real,MSR-VTT,video1203.mp4,0.5694166470449729
real,MSR-VTT,video1204.mp4,0.37791382152107367
real,MSR-VTT,video1205.mp4,0.2855986578761479
real,MSR-VTT,video1206.mp4,0.27784318342359315
real,MSR-VTT,video1207.mp4,0.5133623734400754
real,MSR-VTT,video1208.mp4,0.018527784318342358
real,MSR-VTT,video1209.mp4,0.04389863433011537
real,MSR-VTT,video121.mp4,0.1926065457970332
real,MSR-VTT,video1210.mp4,0.47398163409465505
real,MSR-VTT,video1211.mp4,0.4366758888627266
real,MSR-VTT,video1212.mp4,0.1944902283965152
real,MSR-VTT,video1213.mp4,0.014937014363079822
real,MSR-VTT,video1214.mp4,0.426521662349894
real,MSR-VTT,video1215.mp4,0.4905080056510478
real,MSR-VTT,video1216.mp4,0.40352013185778196
real,MSR-VTT,video1217.mp4,0.11858370614551449
real,MSR-VTT,video1218.mp4,0.32600953614315986
real,MSR-VTT,video1219.mp4,0.07446432776077232
real,MSR-VTT,video122.mp4,0.01426006592889098
real,MSR-VTT,video1220.mp4,0.11340357899693902
real,MSR-VTT,video1221.mp4,0.02965328467153285
real,MSR-VTT,video1222.mp4,0.03661408052743113
real,MSR-VTT,video1223.mp4,0.6382004944666824
real,MSR-VTT,video1224.mp4,0.06254414881092535
real,MSR-VTT,video1225.mp4,0.021515187190958324
real,MSR-VTT,video1226.mp4,0.1376265599246527
real,MSR-VTT,video1227.mp4,0.8221980221332705
real,MSR-VTT,video1228.mp4,0.15647810218978103
real,MSR-VTT,video1229.mp4,0.45248116317400516
real,MSR-VTT,video123.mp4,0.5395131857781963
real,MSR-VTT,video1230.mp4,0.0018248175182481753
real,MSR-VTT,video1231.mp4,0.03702613609606781
real,MSR-VTT,video1232.mp4,0.5552595950082411
real,MSR-VTT,video1233.mp4,0.04788674358370615
real,MSR-VTT,video1234.mp4,0.2918236402166235
real,MSR-VTT,video1235.mp4,0.048504826936661166
real,MSR-VTT,video1236.mp4,0.10450023546032494
real,MSR-VTT,video1237.mp4,0.0057099128796797745
real,MSR-VTT,video1238.mp4,0.7143866258535436
real,MSR-VTT,video1239.mp4,0.03409759830468566
real,MSR-VTT,video124.mp4,0.4757917353425948
real,MSR-VTT,video1240.mp4,0.4611343301153755
real,MSR-VTT,video1241.mp4,0.06794502001412762
real,MSR-VTT,video1242.mp4,0.1142865552154462
real,MSR-VTT,video1243.mp4,0.5102278078643749
real,MSR-VTT,video1244.mp4,0.2475570991287968
real,MSR-VTT,video1245.mp4,0.13303508358841534
real,MSR-VTT,video1246.mp4,0.22711619967035554
real,MSR-VTT,video1247.mp4,0.5748175182481752
real,MSR-VTT,video1248.mp4,0.39507299270072993
real,MSR-VTT,video1249.mp4,0.43480692253355313
real,MSR-VTT,video125.mp4,0.06575229573816813
real,MSR-VTT,video1250.mp4,0.30060925359076995
real,MSR-VTT,video1251.mp4,0.667456439839887
real,MSR-VTT,video1252.mp4,0.12052625382623028
real,MSR-VTT,video1253.mp4,0.3114551448080998
real,MSR-VTT,video1254.mp4,0.0486225570991288
real,MSR-VTT,video1255.mp4,0.3381063103367083
real,MSR-VTT,video1256.mp4,0.22842594772780786
real,MSR-VTT,video1257.mp4,0.13719978808570754
real,MSR-VTT,video1258.mp4,0.13774429008712033
real,MSR-VTT,video1259.mp4,0.5930804097009654
real,MSR-VTT,video126.mp4,0.1761979044031081
real,MSR-VTT,video1260.mp4,0.37725158935719333
real,MSR-VTT,video1261.mp4,0.028137508829762188
real,MSR-VTT,video1262.mp4,0.06276489286555216
real,MSR-VTT,video1263.mp4,0.01080174240640452
real,MSR-VTT,video1264.mp4,0.3742494702142689
real,MSR-VTT,video1265.mp4,0.2027313397692489
real,MSR-VTT,video1266.mp4,0.47986814221803625
real,MSR-VTT,video1267.mp4,0.05590711090181305
real,MSR-VTT,video1268.mp4,0.3377531198493054
real,MSR-VTT,video1269.mp4,0.1729897574758653
real,MSR-VTT,video127.mp4,0.2848922769013421
real,MSR-VTT,video1270.mp4,0.22406993171650577
real,MSR-VTT,video1271.mp4,0.18610195432069696
real,MSR-VTT,video1272.mp4,0.6683688485990111
real,MSR-VTT,video1273.mp4,0.12923828584883448
real,MSR-VTT,video1274.mp4,0.2879826936661173
real,MSR-VTT,video1275.mp4,0.018895691076053683
real,MSR-VTT,video1276.mp4,0.08251412761949611
real,MSR-VTT,video1277.mp4,0.20674888156345655
real,MSR-VTT,video1278.mp4,0.6828938073934542
real,MSR-VTT,video1279.mp4,0.06431010124793973
real,MSR-VTT,video128.mp4,0.2975629856369202
real,MSR-VTT,video1280.mp4,0.21516658817989168
real,MSR-VTT,video1281.mp4,0.18151047798445963
real,MSR-VTT,video1282.mp4,0.34241817753708503
real,MSR-VTT,video1283.mp4,0.029741582293383563
real,MSR-VTT,video1284.mp4,0.029300094184129974
real,MSR-VTT,video1285.mp4,0.027754885801742405
real,MSR-VTT,video1286.mp4,0.2751942547680716
real,MSR-VTT,video1287.mp4,0.455821756534024
real,MSR-VTT,video1288.mp4,0.3006386861313869
real,MSR-VTT,video1289.mp4,0.0821756534024017
real,MSR-VTT,video129.mp4,0.05743760301389216
real,MSR-VTT,video1290.mp4,0.041676477513538965
real,MSR-VTT,video1291.mp4,0.35399988226983753
real,MSR-VTT,video1292.mp4,0.835854720979515
real,MSR-VTT,video1293.mp4,0.07022604191193783
real,MSR-VTT,video1294.mp4,0.5999823404756299
real,MSR-VTT,video1295.mp4,0.24476100777019072
real,MSR-VTT,video1296.mp4,0.1281639981163174
real,MSR-VTT,video1297.mp4,0.4429155874735107
real,MSR-VTT,video1298.mp4,0.4201053684954085
real,MSR-VTT,video1299.mp4,0.9492435837061455
real,MSR-VTT,video13.mp4,0.2240846479868142
real,MSR-VTT,video130.mp4,0.037276312691311514
real,MSR-VTT,video1300.mp4,0.1361549328938074
real,MSR-VTT,video1301.mp4,0.048284082882034375
real,MSR-VTT,video1302.mp4,0.02097068518954556
real,MSR-VTT,video1303.mp4,0.13674358370614553
real,MSR-VTT,video1304.mp4,0.0286967271014834
real,MSR-VTT,video1305.mp4,0.0756269131151401
real,MSR-VTT,video1306.mp4,0.039483753237579466
real,MSR-VTT,video1307.mp4,0.3323669649164116
real,MSR-VTT,video1308.mp4,0.05299328938073934
real,MSR-VTT,video1309.mp4,0.03286143159877561
real,MSR-VTT,video131.mp4,0.004988815634565576
real,MSR-VTT,video1310.mp4,0.023369437249823405
real,MSR-VTT,video1311.mp4,0.5206322109724512
real,MSR-VTT,video1312.mp4,0.3264215917117966
real,MSR-VTT,video1313.mp4,0.24096421003060986
real,MSR-VTT,video1314.mp4,0.05686366847186249
real,MSR-VTT,video1315.mp4,0.2346803626089004
real,MSR-VTT,video1316.mp4,0.057128561337414646
real,MSR-VTT,video1317.mp4,0.21251765952437013
real,MSR-VTT,video1318.mp4,0.15743465975983048
real,MSR-VTT,video1319.mp4,0.11450729927007298
real,MSR-VTT,video132.mp4,0.24688015069460795
real,MSR-VTT,video1320.mp4,0.1658523663762656
real,MSR-VTT,video1321.mp4,0.09965858252884388
real,MSR-VTT,video1322.mp4,0.2310748763833294
real,MSR-VTT,video1323.mp4,0.23053037438191665
real,MSR-VTT,video1324.mp4,0.23216388038615493
real,MSR-VTT,video1325.mp4,0.2953261125500353
real,MSR-VTT,video1326.mp4,0.6075612196844831
real,MSR-VTT,video1327.mp4,0.10931245585118908
real,MSR-VTT,video1328.mp4,0.021382740758182247
real,MSR-VTT,video1329.mp4,0.32291911937838474
real,MSR-VTT,video133.mp4,0.29222097951495174
real,MSR-VTT,video1330.mp4,0.1943577819637391
real,MSR-VTT,video1331.mp4,0.0515658111608194
real,MSR-VTT,video1332.mp4,0.5602042618318813
real,MSR-VTT,video1333.mp4,0.0846185542736049
real,MSR-VTT,video1334.mp4,0.34231516364492587
real,MSR-VTT,video1335.mp4,0.22374617376971978
real,MSR-VTT,video1336.mp4,0.08923946315045915
real,MSR-VTT,video1337.mp4,0.14813397692488817
real,MSR-VTT,video1338.mp4,0.33879797504120557
real,MSR-VTT,video1339.mp4,0.12335177772545326
real,MSR-VTT,video134.mp4,0.5750971273840357
real,MSR-VTT,video1340.mp4,0.4165440310807629
real,MSR-VTT,video1341.mp4,0.25048563692017894
real,MSR-VTT,video1342.mp4,0.1622468801506946
real,MSR-VTT,video1343.mp4,0.24710089474923475
real,MSR-VTT,video1344.mp4,0.13628737932658347
real,MSR-VTT,video1345.mp4,0.05539204144101719
real,MSR-VTT,video1346.mp4,0.02776960207205086
real,MSR-VTT,video1347.mp4,0.4508476571697669
real,MSR-VTT,video1348.mp4,0.12822286319755122
real,MSR-VTT,video1349.mp4,0.38156345655757007
real,MSR-VTT,video135.mp4,0.7992553567223923
real,MSR-VTT,video1350.mp4,0.2960913586060749
real,MSR-VTT,video1351.mp4,0.0929773958088062
real,MSR-VTT,video1352.mp4,0.06244113491876619
real,MSR-VTT,video1353.mp4,0.07758417706616436
real,MSR-VTT,video1354.mp4,0.1760948905109489
real,MSR-VTT,video1355.mp4,0.15362314574994113
real,MSR-VTT,video1356.mp4,0.08732634801036025
real,MSR-VTT,video1357.mp4,0.11388921591711797
real,MSR-VTT,video1358.mp4,0.025959500824111137
real,MSR-VTT,video1359.mp4,0.07621556392747822
real,MSR-VTT,video136.mp4,0.7681598775606311
real,MSR-VTT,video1360.mp4,0.15580115375559217
real,MSR-VTT,video1361.mp4,0.06363315281375088
real,MSR-VTT,video1362.mp4,0.09957028490699316
real,MSR-VTT,video1363.mp4,0.14969390157758417
real,MSR-VTT,video1364.mp4,0.09397810218978102
real,MSR-VTT,video1365.mp4,0.3552801977866729
real,MSR-VTT,video1366.mp4,0.52520897103838
real,MSR-VTT,video1367.mp4,0.48591652931481044
real,MSR-VTT,video1368.mp4,0.13416823640216624
real,MSR-VTT,video1369.mp4,0.05213974570284907
real,MSR-VTT,video137.mp4,0.20761714151165528
real,MSR-VTT,video1370.mp4,0.08832705439133506
real,MSR-VTT,video1371.mp4,0.04938780315516836
real,MSR-VTT,video1372.mp4,0.14956145514480812
real,MSR-VTT,video1373.mp4,0.3145602778431834
real,MSR-VTT,video1374.mp4,0.37681010124793973
real,MSR-VTT,video1375.mp4,0.012273369437249822
real,MSR-VTT,video1376.mp4,0.15652225100070638
real,MSR-VTT,video1377.mp4,0.11434542029668002
real,MSR-VTT,video1378.mp4,0.1055450906522251
real,MSR-VTT,video1379.mp4,0.270985401459854
real,MSR-VTT,video138.mp4,0.12286614080527432
real,MSR-VTT,video1380.mp4,0.19212090887685426
real,MSR-VTT,video1381.mp4,0.4015040028255239
real,MSR-VTT,video1382.mp4,0.11097539439604426
real,MSR-VTT,video1383.mp4,0.1426300918295267
real,MSR-VTT,video1384.mp4,0.13727336943724983
real,MSR-VTT,video1385.mp4,0.0197050859430186
real,MSR-VTT,video1386.mp4,0.3267747821991994
real,MSR-VTT,video1387.mp4,0.7721479868142218
real,MSR-VTT,video1388.mp4,0.07837885566282082
real,MSR-VTT,video1389.mp4,0.6251765952437014
real,MSR-VTT,video139.mp4,0.4733341182010831
real,MSR-VTT,video1390.mp4,0.04189722156816576
real,MSR-VTT,video1391.mp4,0.3111461031316223
real,MSR-VTT,video1392.mp4,0.2617877325170709
real,MSR-VTT,video1393.mp4,0.11656757711325642
real,MSR-VTT,video1394.mp4,0.3512185071815399
real,MSR-VTT,video1395.mp4,0.37900282552389924
real,MSR-VTT,video1396.mp4,0.16951671768307042
real,MSR-VTT,video1397.mp4,0.437985636920179
real,MSR-VTT,video1398.mp4,0.38200494466682366
real,MSR-VTT,video1399.mp4,0.3337061455144808
real,MSR-VTT,video14.mp4,0.40971568165764066
real,MSR-VTT,video140.mp4,0.11028372969154698
real,MSR-VTT,video1400.mp4,0.2756798916882505
real,MSR-VTT,video1401.mp4,0.3543972215681658
real,MSR-VTT,video1402.mp4,0.04141158464798682
real,MSR-VTT,video1403.mp4,0.05400871203202261
real,MSR-VTT,video1404.mp4,0.8057452319284201
real,MSR-VTT,video1405.mp4,0.08895985401459855
real,MSR-VTT,video1406.mp4,0.24662997409936427
real,MSR-VTT,video1407.mp4,0.4865493289380739
real,MSR-VTT,video1408.mp4,0.14913468330586296
real,MSR-VTT,video1409.mp4,0.2943401224393689
real,MSR-VTT,video141.mp4,0.3755886508123381
real,MSR-VTT,video1410.mp4,0.5988933364728044
real,MSR-VTT,video1411.mp4,0.44282728985166
real,MSR-VTT,video1412.mp4,0.07212444078172828
real,MSR-VTT,video1413.mp4,0.18257004944666824
real,MSR-VTT,video1414.mp4,0.38359430186013654
real,MSR-VTT,video1415.mp4,0.04800447374617377
real,MSR-VTT,video1416.mp4,0.03131622321638804
real,MSR-VTT,video1417.mp4,0.4881386861313869
real,MSR-VTT,video1418.mp4,0.1520337885566282
real,MSR-VTT,video1419.mp4,0.18748528372969156
real,MSR-VTT,video142.mp4,0.016599952907935013
real,MSR-VTT,video1420.mp4,0.2635389686837768
real,MSR-VTT,video1421.mp4,0.1546385684012244
real,MSR-VTT,video1422.mp4,0.016438073934542028
real,MSR-VTT,video1423.mp4,0.015687544148810927
real,MSR-VTT,video1424.mp4,0.3692753708500118
real,MSR-VTT,video1425.mp4,0.020602778431834237
real,MSR-VTT,video1426.mp4,0.14942900871203202
real,MSR-VTT,video1427.mp4,0.5685042382858488
real,MSR-VTT,video1428.mp4,0.49848422415822935
real,MSR-VTT,video1429.mp4,0.08866552860842948
real,MSR-VTT,video143.mp4,0.3092477042618319
real,MSR-VTT,video1430.mp4,0.22328996939015777
real,MSR-VTT,video1431.mp4,0.18048033906286792
real,MSR-VTT,video1432.mp4,0.3294384271250294
real,MSR-VTT,video1433.mp4,0.20774958794443138
real,MSR-VTT,video1434.mp4,0.7780492112079115
real,MSR-VTT,video1435.mp4,0.23263480103602543
real,MSR-VTT,video1436.mp4,0.13756769484341888
real,MSR-VTT,video1437.mp4,0.48228161054862256
real,MSR-VTT,video1438.mp4,0.40871497527666584
real,MSR-VTT,video1439.mp4,0.7942076760065928
real,MSR-VTT,video144.mp4,0.7035995997174476
real,MSR-VTT,video1440.mp4,0.4327024958794443
real,MSR-VTT,video1441.mp4,0.20125971273840357
real,MSR-VTT,video1442.mp4,0.03871850718153991
real,MSR-VTT,video1443.mp4,0.1557717212149753
real,MSR-VTT,video1444.mp4,0.5461943724982341
real,MSR-VTT,video1445.mp4,0.05258123381210266
real,MSR-VTT,video1446.mp4,0.21487226277372262
real,MSR-VTT,video1447.mp4,0.06319166470449729
real,MSR-VTT,video1448.mp4,0.24003708500117732
real,MSR-VTT,video1449.mp4,0.6586266776548151
real,MSR-VTT,video145.mp4,0.21482811396279727
real,MSR-VTT,video1450.mp4,0.2142541794207676
real,MSR-VTT,video1451.mp4,0.31644396044266543
real,MSR-VTT,video1452.mp4,0.2800359076995526
real,MSR-VTT,video1453.mp4,0.44359253590769954
real,MSR-VTT,video1454.mp4,0.17878796797739582
real,MSR-VTT,video1455.mp4,0.042162114433717916
real,MSR-VTT,video1456.mp4,0.3873910995997174
real,MSR-VTT,video1457.mp4,0.1983311749470214
real,MSR-VTT,video1458.mp4,0.13519837532375795
real,MSR-VTT,video1459.mp4,0.0907258064516129
real,MSR-VTT,video146.mp4,0.28795326112550035
real,MSR-VTT,video1460.mp4,0.3112196844831646
real,MSR-VTT,video1461.mp4,0.06211737697198022
real,MSR-VTT,video1462.mp4,0.16845714622086178
real,MSR-VTT,video1463.mp4,0.014171768307040264
real,MSR-VTT,video1464.mp4,0.03209618554273605
real,MSR-VTT,video1465.mp4,0.4341594066399812
