subset,source_model,filename,global_score,patch_score,alpha,final_score
real,MSR-VTT,video1061.mp4,0.0821020720508594,0.375160276889801,0.6,0.19932535398643605
real,MSR-VTT,video1062.mp4,0.2319431363315281,0.2783152759075165,0.6,0.25049199216192347
real,MSR-VTT,video1063.mp4,0.7184924652696021,0.4507812261581421,0.6,0.6114079696250181
real,MSR-VTT,video1064.mp4,0.138450671061926,0.2792367935180664,0.6,0.19476512004438218
real,MSR-VTT,video1065.mp4,0.2356222039086414,0.2086738646030426,0.6,0.22484286818640187
real,MSR-VTT,video1066.mp4,0.014878149281846,0.5834134221076965,0.6,0.2422922584121862
real,MSR-VTT,video1067.mp4,0.7323699081704733,0.7305989265441895,0.6,0.7316615155199597
real,MSR-VTT,video1068.mp4,0.0488433011537555,0.481780856847763,0.6,0.2220183234313585
real,MSR-VTT,video1069.mp4,0.4616788321167883,0.6148737668991089,0.6,0.5229568060297165
real,MSR-VTT,video107.mp4,0.019263597833765,0.1688301265239715,0.6,0.0790902093098476
real,MSR-VTT,video1070.mp4,0.0945373204615022,0.1671073585748672,0.6,0.1235653357068482
real,MSR-VTT,video1071.mp4,0.4909347774899929,0.8154447078704834,0.6,0.6207387496421892
real,MSR-VTT,video1072.mp4,0.1307246291499882,0.7246794700622559,0.6,0.36830656551489527
real,MSR-VTT,video1073.mp4,0.2781816576406875,0.77405846118927,0.6,0.47653237906012047
real,MSR-VTT,video1074.mp4,0.5720802919708029,0.8810797333717346,0.6,0.6956800685311756
real,MSR-VTT,video1075.mp4,0.2303537791382152,0.5548677444458008,0.6,0.3601593652612495
real,MSR-VTT,video1076.mp4,0.4892571226748293,0.8849559426307678,0.6,0.6475366506572047
real,MSR-VTT,video1077.mp4,0.1730191900164822,0.941245973110199,0.6,0.48030990325396894
real,MSR-VTT,video1078.mp4,0.0572610077701907,0.889453113079071,0.6,0.3901378498937429
real,MSR-VTT,video1079.mp4,0.388288792088533,0.8698316812515259,0.6,0.5809059477537302
real,MSR-VTT,video108.mp4,0.0896662349894042,0.0866386219859123,0.6,0.08845518978800743
real,MSR-VTT,video1080.mp4,0.110578055097716,0.0665564835071563,0.6,0.09296942646149212
real,MSR-VTT,video1081.mp4,0.213032728985166,0.2069310843944549,0.6,0.21059207114888157
real,MSR-VTT,video1082.mp4,0.2132534730397927,0.4001001417636871,0.6,0.2879921405293504
real,MSR-VTT,video1083.mp4,0.1014245349658582,0.3836638629436493,0.6,0.21432026615697464
real,MSR-VTT,video1084.mp4,0.2154314810454438,0.6754507422447205,0.6,0.39943918552515445
real,MSR-VTT,video1085.mp4,0.538232870261361,0.3266025483608246,0.6,0.45358074150114647
real,MSR-VTT,video1086.mp4,0.0037232163880386,0.0124899838119745,0.6,0.007229923357612959
real,MSR-VTT,video1087.mp4,0.0769072286319755,0.697265625,0.6,0.32505058717918534
real,MSR-VTT,video1088.mp4,0.4097156816576407,0.2744190692901611,0.6,0.35559703671064885
real,MSR-VTT,video1089.mp4,0.6044560866493995,0.8712940812110901,0.6,0.7111912844740758
real,MSR-VTT,video109.mp4,0.0762008476571697,0.7975861430168152,0.6,0.3647549658010279
real,MSR-VTT,video1090.mp4,0.0832205085943018,0.0130608975887298,0.6,0.055156664192073
real,MSR-VTT,video1091.mp4,0.1707676006592889,0.563982367515564,0.6,0.32805350740179895
real,MSR-VTT,video1092.mp4,0.4924799858723805,0.3393228948116302,0.6,0.43121714944808043
real,MSR-VTT,video1093.mp4,0.4524517306333883,0.8126602172851562,0.6,0.5965351252940955
real,MSR-VTT,video1094.mp4,0.0432658347068519,0.16447314620018,0.6,0.09174875930418314
real,MSR-VTT,video1095.mp4,0.2068813279962326,0.2984976172447204,0.6,0.24352784369562772
real,MSR-VTT,video1096.mp4,0.2443195196609371,0.7507111430168152,0.6,0.4468761690032883
real,MSR-VTT,video1097.mp4,0.1880739345420296,0.2125200182199478,0.6,0.1978523680131969
real,MSR-VTT,video1098.mp4,0.8019042853779138,0.6836739182472229,0.6,0.7546121385256375
real,MSR-VTT,video1099.mp4,0.0121703555450906,0.7775440216064453,0.6,0.31831982196963254
real,MSR-VTT,video11.mp4,0.0367759595008241,0.0297375805675983,0.6,0.03396060792753378
real,MSR-VTT,video110.mp4,0.3411967271014834,0.949058473110199,0.6,0.5843414255049697
real,MSR-VTT,video1100.mp4,0.0338032728985166,0.0881009548902511,0.6,0.055522345695210404
real,MSR-VTT,video1101.mp4,0.0819990581587002,0.5754507184028625,0.6,0.27937972225636515
real,MSR-VTT,video1102.mp4,0.4064339533788557,0.7899038195610046,0.6,0.5598218998517153
real,MSR-VTT,video1103.mp4,0.0756710619260654,0.357892632484436,0.6,0.18855969014941365
real,MSR-VTT,video1104.mp4,0.2354308923946315,0.8543068766593933,0.6,0.48298128610053626
real,MSR-VTT,video1105.mp4,0.1136537555921827,0.2531850934028625,0.6,0.16946629071645464
real,MSR-VTT,video1106.mp4,0.2233194019307746,0.2884815633296966,0.6,0.2493842664903434
real,MSR-VTT,video1107.mp4,0.2271603484812809,0.945462703704834,0.6,0.5144812905707021
real,MSR-VTT,video1108.mp4,0.1665440310807628,0.6701321601867676,0.6,0.3679792827231647
real,MSR-VTT,video1109.mp4,0.0139510242524134,0.2554086446762085,0.6,0.11053407242193145
real,MSR-VTT,video111.mp4,0.058246997880857,0.7109575271606445,0.6,0.319331209592772
real,MSR-VTT,video1110.mp4,0.4734812809041676,0.7638021111488342,0.6,0.5896096130020343
real,MSR-VTT,video1111.mp4,0.3944696256180833,0.2866986989974975,0.6,0.351361254969849
real,MSR-VTT,video1112.mp4,0.6938574287732517,0.2904547452926636,0.6,0.5324963553810165
real,MSR-VTT,video1113.mp4,0.4067577113256416,0.5408753752708435,0.6,0.4604047769037224
real,MSR-VTT,video1114.mp4,0.1117406404520838,0.0355769209563732,0.6,0.08127515265379956
real,MSR-VTT,video1115.mp4,0.1187014363079821,0.2073116898536682,0.6,0.15414553772625655
real,MSR-VTT,video1116.mp4,0.7920149517306334,0.4199719429016113,0.6,0.6431977481990245
real,MSR-VTT,video1117.mp4,0.1394072286319755,0.8156850934028625,0.6,0.4099183745403303
real,MSR-VTT,video1118.mp4,0.1568607252178008,0.8933192491531372,0.6,0.45144413479193535
real,MSR-VTT,video1119.mp4,0.0271809512597127,0.0711137801408767,0.6,0.0447540828121783
real,MSR-VTT,video112.mp4,0.533361784789263,0.3629807531833648,0.6,0.4652093721469037
real,MSR-VTT,video1120.mp4,0.2392424064045208,0.5365384817123413,0.6,0.358160836527649
real,MSR-VTT,video1121.mp4,0.3059954085236637,0.4447115361690521,0.6,0.36148185958181905
real,MSR-VTT,video1122.mp4,0.3930127148575465,0.6931791305541992,0.6,0.5130792811362076
real,MSR-VTT,video1123.mp4,0.7327378149281847,0.6976261734962463,0.6,0.7186931583554093
real,MSR-VTT,video1124.mp4,0.0186602307511184,0.0043970355764031,0.6,0.012954952681232281
real,MSR-VTT,video1125.mp4,0.8005209559689193,0.4421173632144928,0.6,0.6571595188671486
real,MSR-VTT,video1126.mp4,0.2123410642806687,0.650540828704834,0.6,0.38762097005033486
real,MSR-VTT,video1127.mp4,0.3196962561808335,0.93308287858963,0.6,0.5650509051443521
real,MSR-VTT,video1128.mp4,0.1645426183188132,0.6343249082565308,0.6,0.35245553429390025
real,MSR-VTT,video1129.mp4,0.527710736990817,0.7556890845298767,0.6,0.618902076006441
real,MSR-VTT,video113.mp4,0.0032964445490934,0.0071814898401498,0.6,0.00485046266551596
real,MSR-VTT,video1130.mp4,0.0767600659288909,0.023046875372529,0.6,0.05527478970634614
real,MSR-VTT,video1131.mp4,0.7515304921120791,0.4843249022960663,0.6,0.644648256185674
real,MSR-VTT,video1132.mp4,0.5376736519896397,0.7071815133094788,0.6,0.6054767965175754
real,MSR-VTT,video1133.mp4,0.0973775606310336,0.6773136854171753,0.6,0.3293520105454903
real,MSR-VTT,video1134.mp4,0.0950965387332234,0.24727563560009,0.6,0.15596817747997005
real,MSR-VTT,video1135.mp4,0.5317871438662586,0.8095552921295166,0.6,0.6428944031715618
real,MSR-VTT,video1136.mp4,0.0159818695549799,0.0143729960545897,0.6,0.01533832015482382
real,MSR-VTT,video1137.mp4,0.0493436543442429,0.118840143084526,0.6,0.07714224984035614
real,MSR-VTT,video1138.mp4,0.1054273604897574,0.2186398208141327,0.6,0.1507123446195075
real,MSR-VTT,video1139.mp4,0.3493495408523663,0.9422776103019714,0.6,0.5865207686322084
real,MSR-VTT,video114.mp4,0.2492936190251942,0.6458132863044739,0.6,0.4079014859369061
real,MSR-VTT,video1140.mp4,0.4828555450906522,0.7076922655105591,0.6,0.572790233258615
real,MSR-VTT,video1141.mp4,0.1412320461502237,0.281991183757782,0.6,0.197535701193247
real,MSR-VTT,video1142.mp4,0.1536820108311749,0.5153045058250427,0.6,0.298331008828722
real,MSR-VTT,video1143.mp4,0.1738874499646809,0.8124699592590332,0.6,0.42932045368242183
real,MSR-VTT,video1144.mp4,0.5343330586296209,0.5552383661270142,0.6,0.5426951816285782
real,MSR-VTT,video1145.mp4,0.241361549328938,0.9052984714508056,0.6,0.506936318177685
real,MSR-VTT,video1146.mp4,0.0398958088062161,0.0675380602478981,0.6,0.0509527093828889
real,MSR-VTT,video1147.mp4,0.1175241346833058,0.7917066812515259,0.6,0.38719715331059384
real,MSR-VTT,video1148.mp4,0.0788939251236166,0.0371694713830947,0.6,0.062204143627407844
real,MSR-VTT,video1149.mp4,0.1301359783376501,0.1827023327350616,0.6,0.15116252009661468
real,MSR-VTT,video115.mp4,0.139230633388274,0.0534054487943649,0.6,0.10490055955071036
real,MSR-VTT,video1150.mp4,0.5962002590063574,0.6768429279327393,0.6,0.6284573265769102
real,MSR-VTT,video1151.mp4,0.1071933129267718,0.1454026401042938,0.6,0.1224770437977806
real,MSR-VTT,video1152.mp4,0.1363315281375088,0.5237579941749573,0.6,0.2913021145524882
real,MSR-VTT,video1153.mp4,0.3529403108076289,0.2478565722703933,0.6,0.3109068153927346
real,MSR-VTT,video1154.mp4,0.0067989168825052,0.9127804040908812,0.6,0.36919151176585563
real,MSR-VTT,video1155.mp4,0.0245467388744996,0.0290965531021356,0.6,0.026366664565554
real,MSR-VTT,video1156.mp4,0.662909112314575,0.9449518918991088,0.6,0.7757262241483885
real,MSR-VTT,video1157.mp4,0.1400694607958559,0.9016526341438292,0.6,0.44470273013504524
real,MSR-VTT,video1158.mp4,0.3110136566988462,0.5942107439041138,0.6,0.4242924915809532
real,MSR-VTT,video1159.mp4,0.0410436778902754,0.3837740123271942,0.6,0.17813581166504294
real,MSR-VTT,video116.mp4,0.1076495173063338,0.2618389427661896,0.6,0.16932528749027612
real,MSR-VTT,video1160.mp4,0.0653696727101483,0.7230768799781799,0.6,0.3284525556173609
real,MSR-VTT,video1161.mp4,0.262538262302802,0.9428285360336304,0.6,0.5346543717951333
real,MSR-VTT,video1162.mp4,0.4346597598304685,0.1468850076198578,0.6,0.31954985894622423
real,MSR-VTT,video1163.mp4,0.4814280668707323,0.7257912158966064,0.6,0.579173326481082
real,MSR-VTT,video1164.mp4,0.3301742406404521,0.7906049489974976,0.6,0.5143465239832703
real,MSR-VTT,video1165.mp4,0.1401136096067812,0.9862379431724548,0.6,0.4785633430330507
real,MSR-VTT,video1166.mp4,0.1703408288203438,0.539372980594635,0.6,0.3179536895300603
real,MSR-VTT,video1167.mp4,0.3297327525311985,0.8627804517745972,0.6,0.542951832228558
real,MSR-VTT,video1168.mp4,0.0015893571933129,0.1270132213830948,0.6,0.05175890286922566
real,MSR-VTT,video1169.mp4,0.1964327760772309,0.6356269717216492,0.6,0.37211045433499823
real,MSR-VTT,video117.mp4,0.6029550270779374,0.6893630027770996,0.6,0.6375182173576022
real,MSR-VTT,video1170.mp4,0.0909024016953143,0.4103766083717346,0.6,0.21869208436588244
real,MSR-VTT,video1171.mp4,0.1385095361431598,0.3585336208343506,0.6,0.22651917001963612
real,MSR-VTT,video1172.mp4,0.2263656698846244,0.2361077517271042,0.6,0.2302625026216163
real,MSR-VTT,video1173.mp4,0.1834824582057923,0.4376502335071563,0.6,0.2851495683263379
real,MSR-VTT,video1174.mp4,0.1575965387332234,0.3352664113044739,0.6,0.2286644877617236
real,MSR-VTT,video1175.mp4,0.0115375559218271,0.5846554636955261,0.6,0.24078471903130674
real,MSR-VTT,video1176.mp4,0.4574552625382623,0.467167466878891,0.6,0.46134014427451375
real,MSR-VTT,video1177.mp4,0.4439457263951024,0.9413160681724548,0.6,0.6428938631060434
real,MSR-VTT,video1178.mp4,0.1379503178714386,0.4960336685180664,0.6,0.2811836581300897
real,MSR-VTT,video1179.mp4,0.1447933835648693,0.4762820303440094,0.6,0.2773888422765253
real,MSR-VTT,video118.mp4,0.1334324228867436,0.1596354097127914,0.6,0.1439136176171627
real,MSR-VTT,video1180.mp4,0.3130150694607958,0.853986382484436,0.6,0.529403594670252
real,MSR-VTT,video1181.mp4,0.2936484577348717,0.907922625541687,0.6,0.5393581248575978
real,MSR-VTT,video1182.mp4,0.1914439604426654,0.4139423072338104,0.6,0.2804432991591234
real,MSR-VTT,video1183.mp4,0.1895308453025665,0.7740784883499146,0.6,0.4233499025215057
real,MSR-VTT,video1184.mp4,0.4644454909347775,0.4068810045719147,0.6,0.44141969638963235
real,MSR-VTT,video1185.mp4,0.3303508358841535,0.0773437470197677,0.6,0.22914800033839916
real,MSR-VTT,video1186.mp4,0.1319166470449729,0.6575220823287964,0.6,0.34215882115850227
real,MSR-VTT,video1187.mp4,0.043206969625618,0.0045472756028175,0.6,0.0277430920164978
real,MSR-VTT,video1188.mp4,0.2751206734165293,0.7241286039352417,0.6,0.45472384562401424
real,MSR-VTT,video1189.mp4,0.5963915705203673,0.4774639308452606,0.6,0.5488205146503247
real,MSR-VTT,video119.mp4,0.3908788556628208,0.7200420498847961,0.6,0.522544133351611
real,MSR-VTT,video1190.mp4,0.0474452554744525,0.0951021611690521,0.6,0.06650801775229234
real,MSR-VTT,video1191.mp4,0.0490934777489993,0.2430188208818435,0.6,0.126663615002137
real,MSR-VTT,video1192.mp4,0.6746085472097951,0.175140231847763,0.6,0.47482122106498226
real,MSR-VTT,video1193.mp4,0.3069225335530963,0.476872980594635,0.6,0.3749027123697118
real,MSR-VTT,video1194.mp4,0.05450906522251,0.1864483207464218,0.6,0.10728476743207471
real,MSR-VTT,video1195.mp4,0.0123175182481751,0.1032852530479431,0.6,0.048704612168082306
real,MSR-VTT,video1196.mp4,0.160701671768307,0.987489938735962,0.6,0.49141697855536903
real,MSR-VTT,video1197.mp4,0.3795620437956204,0.3263121247291565,0.6,0.3582620761690348
real,MSR-VTT,video1198.mp4,0.0084177066164351,0.0725761204957962,0.6,0.034081072168179544
real,MSR-VTT,video1199.mp4,0.5720802919708029,0.9996393918991088,0.6,0.7431039319421253
real,MSR-VTT,video12.mp4,0.2767394631504591,0.9404246807098388,0.6,0.5422135501742109
real,MSR-VTT,video120.mp4,0.0780550977160348,0.9682592153549194,0.6,0.4341367447715887
real,MSR-VTT,video1200.mp4,0.0940222510007063,0.5390825271606445,0.6,0.2720463614646816
real,MSR-VTT,video1201.mp4,0.1012037909112314,0.7292667627334595,0.6,0.35242897964012265
real,MSR-VTT,video1202.mp4,0.8546915469743348,0.8824619054794312,0.6,0.8657996903763734
real,MSR-VTT,video1203.mp4,0.5694166470449729,0.6038461327552795,0.6,0.5831884413290955
real,MSR-VTT,video1204.mp4,0.3779138215210736,0.7674979567527771,0.6,0.533747475613755
real,MSR-VTT,video1205.mp4,0.2855986578761479,0.8298376798629761,0.6,0.5032942666708792
real,MSR-VTT,video1206.mp4,0.2778431834235931,0.5514723658561707,0.6,0.38729485639662414
real,MSR-VTT,video1207.mp4,0.5133623734400754,0.802133321762085,0.6,0.6288707527688793
real,MSR-VTT,video1208.mp4,0.0185277843183423,0.7606269717216492,0.6,0.31536745927966503
real,MSR-VTT,video1209.mp4,0.0438986343301153,0.5506109595298767,0.6,0.24658356441001988
real,MSR-VTT,video121.mp4,0.1926065457970332,0.1857572048902511,0.6,0.18986680943432038
real,MSR-VTT,video1210.mp4,0.473981634094655,0.5809094905853271,0.6,0.5167527766909239
real,MSR-VTT,video1211.mp4,0.4366758888627266,0.2649238705635071,0.6,0.3679750815430388
real,MSR-VTT,video1212.mp4,0.1944902283965152,0.8592948913574219,0.6,0.46041209358087787
real,MSR-VTT,video1213.mp4,0.0149370143630798,0.021574517711997,0.6,0.01759201570264668
real,MSR-VTT,video1214.mp4,0.426521662349894,0.6657652258872986,0.6,0.5222190877648558
real,MSR-VTT,video1215.mp4,0.4905080056510478,0.8007612228393555,0.6,0.6146092925263709
real,MSR-VTT,video1216.mp4,0.4035201318577819,0.5471654534339905,0.6,0.46097826048826535
real,MSR-VTT,video1217.mp4,0.1185837061455144,0.7653645277023315,0.6,0.37729603476824125
real,MSR-VTT,video1218.mp4,0.3260095361431598,0.5072315335273743,0.6,0.3984983350968456
real,MSR-VTT,video1219.mp4,0.0744643277607723,0.2377002984285354,0.6,0.13975871602787754
real,MSR-VTT,video122.mp4,0.0142600659288909,0.2279847562313079,0.6,0.09974994204985771
real,MSR-VTT,video1220.mp4,0.113403578996939,0.6875401139259338,0.6,0.34305819296853696
real,MSR-VTT,video1221.mp4,0.0296532846715328,0.1835837215185165,0.6,0.09122545941032628
real,MSR-VTT,video1222.mp4,0.0366140805274311,0.0874098613858223,0.6,0.05693239287078758
real,MSR-VTT,video1223.mp4,0.6382004944666824,0.854256808757782,0.6,0.7246230201831223
real,MSR-VTT,video1224.mp4,0.0625441488109253,0.2362079322338104,0.6,0.13200966218007934
real,MSR-VTT,video1225.mp4,0.0215151871909583,0.0414362996816635,0.6,0.02948363218724038
real,MSR-VTT,video1226.mp4,0.1376265599246527,0.3035556674003601,0.6,0.20399820291493564
real,MSR-VTT,video1227.mp4,0.8221980221332705,0.6025139689445496,0.6,0.7343244008577822
real,MSR-VTT,video1228.mp4,0.156478102189781,0.550040066242218,0.6,0.3139028878107558
real,MSR-VTT,video1229.mp4,0.4524811631740051,0.4593449532985687,0.6,0.45522667922383053
real,MSR-VTT,video123.mp4,0.5395131857781963,0.76429283618927,0.6,0.6294250459426258
real,MSR-VTT,video1230.mp4,0.0018248175182481,0.9011117815971376,0.6,0.3615396031498039
real,MSR-VTT,video1231.mp4,0.0370261360960678,0.8797274827957153,0.6,0.37410667477592685
real,MSR-VTT,video1232.mp4,0.5552595950082411,0.4380508661270141,0.6,0.5083761034557503
real,MSR-VTT,video1233.mp4,0.0478867435837061,0.6060196161270142,0.6,0.27113989260102933
real,MSR-VTT,video1234.mp4,0.2918236402166235,0.9258112907409668,0.6,0.5454187004263609
real,MSR-VTT,video1235.mp4,0.0485048269366611,0.2634114623069763,0.6,0.13446748108478718
real,MSR-VTT,video1236.mp4,0.1045002354603249,0.3326422274112701,0.6,0.19575703224070298
real,MSR-VTT,video1237.mp4,0.0057099128796797,0.2268229126930236,0.6,0.09415511280501727
real,MSR-VTT,video1238.mp4,0.7143866258535436,0.9221655130386353,0.6,0.7974981807275803
real,MSR-VTT,video1239.mp4,0.0340975983046856,0.5225961208343506,0.6,0.2294970073165516
real,MSR-VTT,video124.mp4,0.4757917353425948,0.6123898029327393,0.6,0.5304309623786525
real,MSR-VTT,video1240.mp4,0.4611343301153755,0.2890524864196777,0.6,0.39230159263709635
real,MSR-VTT,video1241.mp4,0.0679450200141276,0.3094751834869385,0.6,0.16455708540325195
real,MSR-VTT,video1242.mp4,0.1142865552154462,0.1084935888648033,0.6,0.11196936867518904
real,MSR-VTT,video1243.mp4,0.5102278078643749,0.4922175705432892,0.6,0.5030237129359406
real,MSR-VTT,video1244.mp4,0.2475570991287968,0.9701221585273744,0.6,0.5365831228882278
real,MSR-VTT,video1245.mp4,0.1330350835884153,0.8334134817123413,0.6,0.4131864428379857
real,MSR-VTT,video1246.mp4,0.2271161996703555,0.6892127394676208,0.6,0.41195481558926167
real,MSR-VTT,video1247.mp4,0.5748175182481752,0.8939803242683411,0.6,0.7024826406562416
real,MSR-VTT,video1248.mp4,0.3950729927007299,0.6141926646232605,0.6,0.48272086146974214
real,MSR-VTT,video1249.mp4,0.4348069225335531,0.6273537278175354,0.6,0.5118256446471461
real,MSR-VTT,video125.mp4,0.0657522957381681,0.3257011175155639,0.6,0.16973182444912643
real,MSR-VTT,video1250.mp4,0.3006092535907699,0.7702823877334595,0.6,0.48847850724784575
real,MSR-VTT,video1251.mp4,0.667456439839887,0.4499198496341705,0.6,0.5804418037576005
real,MSR-VTT,video1252.mp4,0.1205262538262302,0.96371191740036,0.6,0.4578005192558821
real,MSR-VTT,video1253.mp4,0.3114551448080998,0.4783853888511657,0.6,0.37822724242532624
real,MSR-VTT,video1254.mp4,0.0486225570991288,0.7127704620361328,0.6,0.31428171907393043
real,MSR-VTT,video1255.mp4,0.3381063103367083,0.9279547333717346,0.6,0.5740456795507188
real,MSR-VTT,video1256.mp4,0.2284259477278078,0.1252804547548294,0.6,0.18716775053861642
