subset,source_model,filename,global_score,patch_score,alpha,final_score
real,MSVD,05gNigkqfNU_25_34.mp4,0.2187279255945373,0.8948763012886047,0.6,0.48918727587216426
real,MSVD,05gNigkqfNU_78_84.mp4,0.1771838945137744,0.8762661814689636,0.6,0.4568168092958501
real,MSVD,06CbMa0kDr8_3_13.mp4,0.0140393218742641,0.0615429915487766,0.6,0.0330407897440691
real,MSVD,08pVpBq706k_175_212.mp4,0.1136096067812573,0.3189634978771209,0.6,0.19575116321960276
real,MSVD,0GXq1An3yHI_22_35.mp4,0.2643042147398163,0.9029446244239808,0.6,0.5197603786134821
real,MSVD,0I4VKj4d0WI_24_40.mp4,0.3594007534730398,0.5038280487060547,0.6,0.4171716715662458
real,MSVD,0IDJG0q9j_k_1_24.mp4,0.0445608664939957,0.1643698513507843,0.6,0.09248446043671116
real,MSVD,0M-PyX2DbZc_25_31.mp4,0.1647780786437485,0.7369257807731628,0.6,0.39363715949551425
real,MSVD,0ONJfp95yoE_1_10.mp4,0.1670002354603249,0.3373969495296478,0.6,0.23515892108805408
real,MSVD,0RWJEOScToE_414_421.mp4,0.1198345891217329,0.7376325130462646,0.6,0.3669537586915456
real,MSVD,0SMOK2ql7Pg_5_12.mp4,0.1225570991287968,0.6896937489509583,0.6,0.3494117590576614
real,MSVD,0bSz70pYAP0_5_15.mp4,0.0267836119613845,0.1233804449439048,0.6,0.06542234515439262
real,MSVD,0hyZ__3YhZc_279_283.mp4,0.1447639510242524,0.7371613383293152,0.6,0.3817229059462775
real,MSVD,0hyZ__3YhZc_289_295.mp4,0.3193136331528137,0.9114841222763062,0.6,0.5561818288022107
real,MSVD,0hyZ__3YhZc_302_307.mp4,0.1693548387096774,0.8704947233200073,0.6,0.4498107925538094
real,MSVD,0hyZ__3YhZc_341_348.mp4,0.1043677890275488,0.6945818662643433,0.6,0.3404534199222666
real,MSVD,0hyZ__3YhZc_352_356.mp4,0.1202319284200612,0.9262073040008544,0.6,0.4426220786523785
real,MSVD,0hyZ__3YhZc_380_384.mp4,0.1612461737697197,0.7980565428733826,0.6,0.4159703214111849
real,MSVD,0hyZ__3YhZc_388_394.mp4,0.0608223451848363,0.6994110941886902,0.6,0.31625784478637786
real,MSVD,0hyZ__3YhZc_410_417.mp4,0.0857222745467388,0.6840989589691162,0.6,0.3250729483156898
real,MSVD,0hyZ__3YhZc_418_424.mp4,0.3930274311278549,0.715312123298645,0.6,0.521941307996171
real,MSVD,0hyZ__3YhZc_485_490.mp4,0.0909465505062397,0.7446407675743103,0.6,0.35242423733346795
real,MSVD,0hyZ__3YhZc_562_568.mp4,0.0669001648222274,0.1861601918935775,0.6,0.11460417565076744
real,MSVD,0hyZ__3YhZc_575_580.mp4,0.0670767600659288,0.6229093074798584,0.6,0.28940977903150067
real,MSVD,0hyZ__3YhZc_632_637.mp4,0.765363786202025,0.8063015341758728,0.6,0.7817388853915641
real,MSVD,0k1Ak8aTMVI_4_12.mp4,0.1771250294325406,0.5790930390357971,0.6,0.33791223327384323
real,MSVD,0lh_UWF9ZP4_138_145.mp4,0.2554450200141276,0.940282702445984,0.6,0.5293800929868702
real,MSVD,0lh_UWF9ZP4_148_155.mp4,0.3367376971980221,0.5518845915794373,0.6,0.42279645495058815
real,MSVD,0lh_UWF9ZP4_157_160.mp4,0.3337502943254061,0.4626619517803192,0.6,0.38531495730737136
real,MSVD,0lh_UWF9ZP4_165_170.mp4,0.2628031551683542,0.5219081044197083,0.6,0.3664451348688958
real,MSVD,0lh_UWF9ZP4_174_178.mp4,0.0906080762891452,0.8869847059249878,0.6,0.40915872814348225
real,MSVD,0lh_UWF9ZP4_178_182.mp4,0.2218477748999293,0.4926972985267639,0.6,0.33018758435066314
real,MSVD,0lh_UWF9ZP4_183_190.mp4,0.5995114198257594,0.9793875217437744,0.6,0.7514618605929655
real,MSVD,0lh_UWF9ZP4_191_197.mp4,0.2218772074405462,0.9398704171180724,0.6,0.5090744913115567
real,MSVD,0lh_UWF9ZP4_199_207.mp4,0.229308923946315,0.8335689306259155,0.6,0.4710129266181552
real,MSVD,0lh_UWF9ZP4_215_226.mp4,0.3570461502236873,0.8828033208847046,0.6,0.5673490184880943
real,MSVD,0lh_UWF9ZP4_21_26.mp4,0.2747086178478926,0.858833909034729,0.6,0.5083587343226272
real,MSVD,0lh_UWF9ZP4_27_31.mp4,0.2979603249352484,0.9881036281585692,0.6,0.5740176462245767
real,MSVD,0lh_UWF9ZP4_38_46.mp4,0.5008241111372733,0.8653121590614319,0.6,0.6466193303069367
real,MSVD,0lh_UWF9ZP4_50_60.mp4,0.3889068754414881,0.9287986159324646,0.6,0.6048635716378787
real,MSVD,0lh_UWF9ZP4_62_69.mp4,0.206763597833765,0.8295642137527466,0.6,0.45588384420135764
real,MSVD,0lh_UWF9ZP4_71_77.mp4,0.3377236873086885,0.7429917454719543,0.6,0.49983091057399487
real,MSVD,0lh_UWF9ZP4_79_82.mp4,0.356486931951966,0.8802120089530945,0.6,0.5659769627524174
real,MSVD,0lh_UWF9ZP4_82_87.mp4,0.6067518248175182,0.9825088381767272,0.6,0.7570546301612018
real,MSVD,0lh_UWF9ZP4_94_103.mp4,0.6577289851659995,0.7583627700805664,0.6,0.6979824991318263
real,MSVD,0piwbTivpDg_10_40.mp4,0.5082411113727336,0.7614840865135193,0.6,0.6095383014290479
real,MSVD,0sUL0KCIc48_15_25.mp4,0.4754974099364257,0.5107774138450623,0.6,0.4896094114998803
real,MSVD,0vmoZEaN_-o_4_12.mp4,0.0948022133270544,0.3967019915580749,0.6,0.21556212461946261
real,MSVD,0vmoZEaN_-o_5_21.mp4,0.1028667294560866,0.2458186149597168,0.6,0.16004748365753868
real,MSVD,0wutCy2ZGOQ_4_10.mp4,0.5240022368730869,0.6582449674606323,0.6,0.5776993291081051
real,MSVD,0xx13BuvVmo_25_36.mp4,0.2427743112785496,0.5813309550285339,0.6,0.37819696877854336
real,MSVD,11xs9mFKObs_0_8.mp4,0.0580998351777725,0.4524146020412445,0.6,0.21582574192316129
real,MSVD,16iNk1hLJt4_37_40.mp4,0.423858017424064,0.0938751474022865,0.6,0.291864869415353
real,MSVD,1Dty_eGY9Ec_123_133.mp4,0.4026813044502001,0.2302709072828292,0.6,0.3337171455832517
real,MSVD,1QVn0FffExM_14_24.mp4,0.0093448316458676,0.0062426384538412,0.6,0.00810395436905704
real,MSVD,1RchFBCT9JU_43_53.mp4,0.0179832823169296,0.3118963539600372,0.6,0.13554851097417264
real,MSVD,1Sp2__RCT0c_11_15.mp4,0.0239728043324699,0.3257361650466919,0.6,0.1446781486181587
real,MSVD,1_6V30igzIk_5_15.mp4,0.0389539675064751,0.387573629617691,0.6,0.17840183235096146
real,MSVD,1dA1RQgPN3c_72_82.mp4,0.78605486225571,0.6667844653129578,0.6,0.7383467034786091
real,MSVD,1dYpcVv6n3Y_0_18.mp4,0.5537732517070874,0.5763840079307556,0.6,0.5628175541965547
real,MSVD,1dfR0A_BXjw_401_408.mp4,0.7066311514009889,0.9117785692214966,0.6,0.7886901185291919
real,MSVD,1dfR0A_BXjw_441_448.mp4,0.0378208146927242,0.792815089225769,0.6,0.33981852450594213
real,MSVD,1dfR0A_BXjw_524_532.mp4,0.1067959736284436,0.8126619458198547,0.6,0.38914236250500805
real,MSVD,1dfR0A_BXjw_545_560.mp4,0.090696373910996,0.7325677275657654,0.6,0.34744491537290373
real,MSVD,1hPxGmTGarM_9_19.mp4,0.0416028961619967,0.2335689067840576,0.6,0.11838930041082106
real,MSVD,1mIyMRPV8kg_9_17.mp4,0.3845067106192606,0.372261494398117,0.6,0.37960862413080315
real,MSVD,1pw5ZdRhiig_50_59.mp4,0.2856722392276901,0.2412838637828827,0.6,0.2679168890497671
real,MSVD,1qU-kF-km1Q_6_16.mp4,0.0308011537555921,0.3736748993396759,0.6,0.16795065198922565
real,MSVD,1qV4wfjTYIo_151_164.mp4,0.2376971980221333,0.3144287467002868,0.6,0.2683898174933947
real,MSVD,1qxMJLkHDLw_0_9.mp4,0.1136684718624911,0.6945229768753052,0.6,0.34601027386761674
real,MSVD,1rECrfrdNTo_200_207.mp4,0.0804391335060042,0.2314487695693969,0.6,0.14084298793136127
real,MSVD,1sffYOXq4Iw_23_49.mp4,0.2675270779373676,0.8685512542724609,0.6,0.507936748471405
real,MSVD,21uB8g-jDZI_70_79.mp4,0.073934542029668,0.2472909241914749,0.6,0.14327709489439075
real,MSVD,229NvV0SRHw_0_5.mp4,0.6291352719566753,0.6485865712165833,0.6,0.6369157916606385
real,MSVD,25NmudB2fqg_0_7.mp4,0.1845567459383094,0.8561248779296875,0.6,0.4531839987348607
real,MSVD,27hs9W89FuI_0_10.mp4,0.1018807393454203,0.0726737305521965,0.6,0.09019793582813078
real,MSVD,27mxaePkYB4_8_14.mp4,0.049637979750412,0.0773851573467254,0.6,0.060736850788937355
real,MSVD,2F9jX7u5nOg_114_130.mp4,0.270661643513068,0.6536513566970825,0.6,0.4238575287866738
real,MSVD,2F9jX7u5nOg_83_97.mp4,0.3912173298799152,0.3196113109588623,0.6,0.362574922311494
real,MSVD,2FLsMPsywRc_45_63.mp4,0.1367582999764539,0.5139576196670532,0.6,0.28763802785269366
real,MSVD,2G9fkvBzzQE_10_20.mp4,0.3984430186013656,0.2941107153892517,0.6,0.35671009731652004
real,MSVD,2I20ZTFHheg_96_104.mp4,0.4067871438662585,0.6099528670310974,0.6,0.48805343313219407
real,MSVD,2KrdBUFeFtY_22_27.mp4,0.5045620437956204,0.8931684494018555,0.6,0.6600046060381144
real,MSVD,2L4oELbX8Ms_1_12.mp4,0.2839945844125264,0.4690812826156616,0.6,0.3580292636937805
real,MSVD,2LgrGHWSy6k_122_135.mp4,0.2833176359783376,0.2554181516170501,0.6,0.2721578422338226
real,MSVD,2MCpA01Sn_c_75_82.mp4,0.304965269602072,0.3412249684333801,0.6,0.31946914913459523
real,MSVD,2Nn2CAeaI5k_72_77.mp4,0.5127001412761949,0.1695524156093597,0.6,0.37544105100946085
real,MSVD,2R_OAYQIkXM_14_22.mp4,0.0598657876147869,0.6083627939224243,0.6,0.2792645901378419
real,MSVD,2YhDTpzxd3c_115_120.mp4,0.0911378620202496,0.0587750300765037,0.6,0.07819272924275124
real,MSVD,2YhDTpzxd3c_149_154.mp4,0.0874440781728278,0.5396348834037781,0.6,0.2683204002652079
real,MSVD,2YhDTpzxd3c_174_180.mp4,0.9229161761243232,0.9081271886825562,0.6,0.9170005811476164
real,MSVD,2YhDTpzxd3c_223_232.mp4,0.1470008241111372,0.8150176405906677,0.6,0.41420755070294946
real,MSVD,2YhDTpzxd3c_22_27.mp4,0.1198934542029667,0.0806242674589157,0.6,0.1041857795053463
real,MSVD,2YhDTpzxd3c_240_245.mp4,0.7229367789027549,0.8135453462600708,0.6,0.7591802058456812
real,MSVD,2YhDTpzxd3c_45_49.mp4,0.2984165293148104,0.5392225980758667,0.6,0.3947389568192329
real,MSVD,2YhDTpzxd3c_98_101.mp4,0.2536937838474217,0.6630741953849792,0.6,0.41744594846244476
real,MSVD,2jXxtQRy47A_30_38.mp4,0.02644513774429,0.45041224360466,0.6,0.196031980088438
real,MSVD,2jkExrrm_sQ_19_25.mp4,0.3956616435130681,0.5783274173736572,0.6,0.46872795305730375
real,MSVD,2mUMTFnQWaw_1_9.mp4,0.3221097245114198,0.4292108416557312,0.6,0.3649501713691443
real,MSVD,2xpIT0L4GqE_1_10.mp4,0.6075023546032493,0.7343345284461975,0.6,0.6582352241404286
real,MSVD,30GeJHYoerk_121_126.mp4,0.103528961619967,0.10200235247612,0.6,0.1029183179624282
real,MSVD,30GeJHYoerk_63_75.mp4,0.8118966329173534,0.960365116596222,0.6,0.8712840263889008
real,MSVD,30GeJHYoerk_80_85.mp4,0.2646279726866023,0.1189045906066894,0.6,0.20633861985463714
real,MSVD,30PpKtVT8Z4_35_50.mp4,0.5857664233576643,0.3885747790336609,0.6,0.5068897656280629
real,MSVD,32_A0-er4Ws_16_20.mp4,0.1158170473275253,0.2174911648035049,0.6,0.15648669431791715
real,MSVD,39Ce7I6nXIw_96_104.mp4,0.0856045443842712,0.227856308221817,0.6,0.1425052499192895
real,MSVD,3FnUTQMJVXI_31_36.mp4,0.0572904403108076,0.3977031707763672,0.6,0.19345553249703146
real,MSVD,3I9tSDU-OSk_17_22.mp4,0.9341594066399812,0.8909894227981567,0.6,0.9168914131032514
real,MSVD,3OPQqH3YlHA_50_54.mp4,0.8663174005180128,0.8719670176506042,0.6,0.8685772473710494
real,MSVD,3SKyc0aKx70_46_52.mp4,0.4865051801271486,0.2648409903049469,0.6,0.3978395041982679
real,MSVD,3_51FhosiVY_93_101.mp4,0.1286349187661879,0.5767373442649841,0.6,0.3078758889657064
real,MSVD,3chNlP5TeO8_0_10.mp4,0.1872203908641393,0.1840400397777557,0.6,0.18594825042958585
real,MSVD,3doK4FQM5-k_46_57.mp4,0.7057481751824818,0.7234393358230591,0.6,0.7128246394387128
real,MSVD,3eqFFRSXwGE_84_96.mp4,0.4859753943960442,0.6136042475700378,0.6,0.5370269356656416
real,MSVD,3ftaoFnhTyY_140_150.mp4,0.1667794914056981,0.0663133114576339,0.6,0.12659301942647241
real,MSVD,3lBHYoI5V8s_30_45.mp4,0.1576848363550741,0.4886336922645569,0.6,0.29006437871886726
real,MSVD,3mbBbFH9fAg_21_29.mp4,0.1162732517070873,0.0396348647773265,0.6,0.08561789693518299
real,MSVD,3n_Kqak2JdA_48_71.mp4,0.3556775370850011,0.420141339302063,0.6,0.3814630579718259
real,MSVD,3opDcpPxllE_50_66.mp4,0.1509742170944196,0.1110129579901695,0.6,0.13498971345271957
real,MSVD,3qqEKTPxLNs_1_15.mp4,0.5035319048740288,0.4186690151691437,0.6,0.46958674899207475
real,MSVD,3ytUOoa1SBE_12_23.mp4,0.3246262067341653,0.3666077852249145,0.6,0.341418838130465
real,MSVD,3zgEl-OLFKE_12_15.mp4,0.5969213562514716,0.4626030623912811,0.6,0.5431940387073954
real,MSVD,3zrVqwV29V8_69_76.mp4,0.5957587708971038,0.638633668422699,0.6,0.6129087299073419
real,MSVD,4-1gpwkD7Hc_7_15.mp4,0.0614109959971744,0.0515901073813438,0.6,0.05748264055084216
real,MSVD,45AGQSbodbU_5_15.mp4,0.0306539910525076,0.3386925756931305,0.6,0.15386942490875674
real,MSVD,47D9-U8hn5I_11_16.mp4,0.2431716505768777,0.5641342997550964,0.6,0.37155671024816517
real,MSVD,4D1o4FC8YbA_207_216.mp4,0.5171003060984224,0.5764428973197937,0.6,0.5408373425869709
real,MSVD,4D1o4FC8YbA_29_39.mp4,0.1345655757004945,0.612897515296936,0.6,0.3258983515390711
real,MSVD,4Hhdr1IPOGs_1_10.mp4,0.1467359312455851,0.4410482943058014,0.6,0.2644608764696716
real,MSVD,4Hhdr1IPOGs_90_98.mp4,0.3357664233576642,0.3740282654762268,0.6,0.3510711602050892
real,MSVD,4JVpbYmqfcI_5_19.mp4,0.538850953614316,0.891166090965271,0.6,0.679777008554698
real,MSVD,4MjTb5A68VA_111_118.mp4,0.2493083352955027,0.3567137718200683,0.6,0.29227050990532893
real,MSVD,4PayIIIOeIs_230_238.mp4,0.2874823404756298,0.3732037544250488,0.6,0.3217709060553974
real,MSVD,4PcL6-mjRNk_11_18.mp4,0.0782611255003531,0.340341567993164,0.6,0.18309330249747746
real,MSVD,4PcL6-mjRNk_47_55.mp4,0.1290175417942076,0.5232626795768738,0.6,0.2867155969072741
real,MSVD,4QYPZM01xFE_14_26.mp4,0.0168354132328702,0.4890459477901459,0.6,0.20571962705578048
real,MSVD,4QdX5Q3qQsQ_38_44.mp4,0.076112550035319,0.6286219358444214,0.6,0.29711630435895997
real,MSVD,4R-tumAGrtU_12_22.mp4,0.2678802684247704,0.535571277141571,0.6,0.3749566719114906
real,MSVD,4Tn5S48sCwg_110_118.mp4,0.1813338827407581,0.1248527690768241,0.6,0.1587414372751845
real,MSVD,4UOVKok7j1U_1_8.mp4,0.3189162938544855,0.6591872572898865,0.6,0.45502467922864587
real,MSVD,4VLrxtf7Z_8_0_7.mp4,0.1744908170473275,0.1158421635627746,0.6,0.15103135565350634
real,MSVD,4_WZN7uW0NY_140_145.mp4,0.4167059100541558,0.3704358041286468,0.6,0.3981978676839522
real,MSVD,4cgzdXlJksU_83_90.mp4,0.6826436307982104,0.9353945851325988,0.6,0.7837440125319658
real,MSVD,4eJJF11bIxM_1_9.mp4,0.5159524370143631,0.4156065881252289,0.6,0.4758140974587094
real,MSVD,4ge5_V-xhP0_138_142.mp4,0.2109724511419825,0.2981154322624206,0.6,0.24582964359015774
real,MSVD,4ge5_V-xhP0_35_42.mp4,0.0180274311278549,0.265783280134201,0.6,0.11712977073039334
real,MSVD,4ikH9ZRcF2Q_89_105.mp4,0.0972451141982575,0.3390459418296814,0.6,0.19396544525082707
real,MSVD,4kQnrKvOTNg_15_24.mp4,0.019719802213327,0.193580687046051,0.6,0.08926415614641661
real,MSVD,4s_0-zIWEog_1_15.mp4,0.6398781492818459,0.4011189639568329,0.6,0.5443744751518407
real,MSVD,4t5POXt2e68_5_11.mp4,0.7967977395808806,0.7115429639816284,0.6,0.7626958293411797
real,MSVD,4wT7zM8XgXQ_5_11.mp4,0.2010536849540852,0.0890459343791008,0.6,0.15625058472409145
real,MSVD,4xVGpDmA4lE_23_33.mp4,0.2676300918295267,0.657302737236023,0.6,0.4234991499921252
real,MSVD,4yYapi-5QYQ_33_57.mp4,0.4229603249352484,0.7771495580673218,0.6,0.5646360181880777
real,MSVD,4yf2WP6K1gQ_28_32.mp4,0.0956557570049446,0.0738515928387641,0.6,0.0869340913384724
real,MSVD,4z3b4mnw5y4_56_60.mp4,0.4162055568636684,0.6727326512336731,0.6,0.5188163946116703
real,MSVD,4zPSShqsq-o_3_16.mp4,0.1143895691076053,0.2684923410415649,0.6,0.17603067788118915
real,MSVD,5-8z5U-o4O4_0_3.mp4,0.1831734165293148,0.2415194362401962,0.6,0.20651182441366736
real,MSVD,504gE1DA_4g_1_6.mp4,0.2242170944195903,0.8276796340942383,0.6,0.46560211028944953
real,MSVD,57C93mpt6Xo_358_368.mp4,0.8193724982340476,0.8431684374809265,0.6,0.8288908739327991
real,MSVD,5CS4nLI2ZX8_50_59.mp4,0.0749205321403343,0.0804475843906402,0.6,0.07713135304045665
real,MSVD,5CU2JhYM8tY_14_45.mp4,0.848525429715093,0.7541224956512451,0.6,0.8107642560895538
real,MSVD,5E66Gk3V1Bc_23_30.mp4,0.0824111137273369,0.1164899915456771,0.6,0.09604266485467297
real,MSVD,5HAf_INrFy0_3_25.mp4,0.2149899929361902,0.6140753626823425,0.6,0.3746241408346511
real,MSVD,5JLi7L1Kwp8_23_30.mp4,0.0122439368966329,0.253651350736618,0.6,0.10880690243262693
real,MSVD,5JSbxHECb-I_97_110.mp4,0.3217712502943254,0.9286807775497437,0.6,0.5645350611964928
real,MSVD,5K7Ru5s6YIw_8_11.mp4,0.0301830704026371,0.4445229768753052,0.6,0.19591903299170435
real,MSVD,5L5MoemWC6g_10_13.mp4,0.1135360254297151,0.1218492314219474,0.6,0.11686130782660803
real,MSVD,5OuYhq6Zl0g_0_10.mp4,0.823507770190723,0.7214369773864746,0.6,0.7826794530690236
real,MSVD,5OvgDatToBU_0_8.mp4,0.0071962561808335,0.2082449942827224,0.6,0.08761575142158906
real,MSVD,5P6UU6m3cqk_57_75.mp4,0.5797621850718154,0.1916372179985046,0.6,0.4245121982424911
real,MSVD,5PpPOGU_0aA_65_75.mp4,0.0981280904167647,0.1050058901309967,0.6,0.1008792103024575
real,MSVD,5QJf-l4lPJw_133_138.mp4,0.6076789498469508,0.2736749053001404,0.6,0.47407733202822666
real,MSVD,5U3xz9Ovmhk_214_222.mp4,0.1075023546032493,0.6932273507118225,0.6,0.3417923530466786
real,MSVD,5U3xz9Ovmhk_258_265.mp4,0.0722421709441959,0.8044169545173645,0.6,0.3651120843734634
real,MSVD,5U3xz9Ovmhk_99_105.mp4,0.057952672474688,0.8325088620185852,0.6,0.3677751482922469
real,MSVD,5U3xz9Ovmhk_9_15.mp4,0.4738933364728043,0.896701991558075,0.6,0.6430167985069126
real,MSVD,5W02895vT8c_312_322.mp4,0.0219861078408288,0.0078916372731328,0.6,0.0163483196137504
real,MSVD,5XxshEdcfAM_85_100.mp4,0.4676389215917118,0.657302737236023,0.6,0.5435044478494362
real,MSVD,5XxshEdcfAM_96_107.mp4,0.3866405698139863,0.7096584439277649,0.6,0.5158477194594977
real,MSVD,5YJaS2Eswg0_22_26.mp4,0.6082528843889805,0.6590694785118103,0.6,0.6285795220381125
real,MSVD,5dZ8PXABC30_14_20.mp4,0.488079821050153,0.0987632498145103,0.6,0.3323531925558959
real,MSVD,5dv8MSWlxoQ_10_40.mp4,0.6838062161525783,0.8412838578224182,0.6,0.7467972728205143
real,MSVD,5fDBl1wT2Lk_34_39.mp4,0.6119025194254768,0.8304476141929626,0.6,0.6993205573324712
real,MSVD,5fq9iIxxA1s_12_27.mp4,0.0826612903225806,0.1285041272640228,0.6,0.10099842509915749
real,MSVD,5l6acVf12S4_7_13.mp4,0.2129149988226983,0.4022379219532013,0.6,0.28864416807489945
real,MSVD,5zkCnHUnoYY_69_74.mp4,0.2013332940899458,0.1005300357937812,0.6,0.16101199077147996
real,MSVD,60x_yxy7Sfw_1_7.mp4,0.0194107605368495,0.1136631295084953,0.6,0.057111708125507823
real,MSVD,62I8I4sCPPQ_12_30.mp4,0.1197021426889569,0.1748527735471725,0.6,0.14176239503224314
real,MSVD,64Xn9edeWRA_0_11.mp4,0.4050064751589357,0.6363957524299622,0.6,0.49756218606734626
real,MSVD,6FmN22YcVVE_11_18.mp4,0.2334736284436072,0.4739104807376861,0.6,0.32964836936123876
real,MSVD,6GJ1DNOGDAM_223_233.mp4,0.6592447610077702,0.6946996450424194,0.6,0.67342671462163
real,MSVD,6JnGBs88sL0_4_10.mp4,0.0120084765716976,0.0067726736888289,0.6,0.009914155418550119
real,MSVD,6KS8R3RxrV8_0_23.mp4,0.1166705910054155,0.4861601889133453,0.6,0.2644664301685874
real,MSVD,6Lzq1HN33lE_5_15.mp4,0.1916499882269837,0.6343933939933777,0.6,0.3687473505335413
real,MSVD,6Q3ltyPJJMQ_67_72.mp4,0.4015334353661408,0.4074793756008148,0.6,0.40391181146001043
