subset,source_model,filename,fusion,global_weight,patch_spat_weight,patch_temp_weight,patch_temp_mode,match_radius,top_m,temperature,lambda_dist,patch_spat_percentile,patch_final_score,final_score,patch_temp_percentile
real,MSVD,-wa0umYJVGg_139_157.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9876325088339223,0.986572438162544,0.986572438162544,0.9840989399293286
real,MSVD,-wa0umYJVGg_168_176.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6796230859835101,0.5962308598351,0.5962308598351,0.4016489988221437
real,MSVD,-wa0umYJVGg_23_41.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6519434628975265,0.5570671378091872,0.5570671378091872,0.33568904593639576
real,MSVD,-wa0umYJVGg_286_290.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6808009422850412,0.6846878680800942,0.6846878680800942,0.6937573616018846
real,MSVD,-zOrV-5vh1A_69_76.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.22084805653710246,0.1802120141342756,0.1802120141342756,0.08539458186101295
real,MSVD,02Z-kuB3IaM_2_13.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5047114252061249,0.5211425206124852,0.5211425206124852,0.5594817432273262
real,MSVD,04Gt01vatkk_248_265.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8992932862190812,0.9167844522968197,0.9167844522968197,0.9575971731448764
real,MSVD,04Gt01vatkk_308_321.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8934040047114252,0.8935806831566548,0.8935806831566548,0.8939929328621908
real,MSVD,05gNigkqfNU_11_23.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8833922261484098,0.8353356890459364,0.8353356890459364,0.7232037691401649
real,MSVD,05gNigkqfNU_24_32.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9935217903415783,0.9585394581861013,0.9585394581861013,0.8769140164899882
real,MSVD,05gNigkqfNU_25_34.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9935217903415783,0.9585394581861013,0.9585394581861013,0.8769140164899882
real,MSVD,05gNigkqfNU_78_84.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.4758539458186101,0.552002355712603,0.552002355712603,0.7296819787985865
real,MSVD,06CbMa0kDr8_3_13.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.023557126030624265,0.07832744405182568,0.07832744405182568,0.2061248527679623
real,MSVD,08pVpBq706k_175_212.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.408716136631331,0.47585394581861007,0.47585394581861007,0.6325088339222615
real,MSVD,0GXq1An3yHI_22_35.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9134275618374559,0.8316254416961131,0.8316254416961131,0.64075382803298
real,MSVD,0I4VKj4d0WI_24_40.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7797408716136631,0.7396348645465253,0.7396348645465253,0.6460541813898705
real,MSVD,0IDJG0q9j_k_1_24.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.2508833922261484,0.34222614840989396,0.34222614840989396,0.555359246171967
real,MSVD,0M-PyX2DbZc_25_31.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.23616018845700826,0.34552414605418136,0.34552414605418136,0.6007067137809188
real,MSVD,0ONJfp95yoE_1_10.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.2856301531213192,0.35047114252061246,0.35047114252061246,0.5017667844522968
real,MSVD,0RWJEOScToE_414_421.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9293286219081273,0.9367491166077739,0.9367491166077739,0.9540636042402827
real,MSVD,0SMOK2ql7Pg_5_12.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6401648998822144,0.6502355712603063,0.6502355712603063,0.673733804475854
real,MSVD,0bSz70pYAP0_5_15.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.36984687868080096,0.289811542991755,0.289811542991755,0.10306242638398115
real,MSVD,0hyZ__3YhZc_279_283.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8333333333333334,0.8061248527679623,0.8061248527679623,0.7426383981154299
real,MSVD,0hyZ__3YhZc_289_295.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9440518256772674,0.9332744405182567,0.9332744405182567,0.9081272084805654
real,MSVD,0hyZ__3YhZc_302_307.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9240282685512368,0.931095406360424,0.931095406360424,0.947585394581861
real,MSVD,0hyZ__3YhZc_341_348.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7126030624263839,0.7246171967020023,0.7246171967020023,0.7526501766784452
real,MSVD,0hyZ__3YhZc_352_356.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.856301531213192,0.8621319199057715,0.8621319199057715,0.875736160188457
real,MSVD,0hyZ__3YhZc_380_384.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.892226148409894,0.9047703180212014,0.9047703180212014,0.934040047114252
real,MSVD,0hyZ__3YhZc_388_394.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.4275618374558304,0.501060070671378,0.501060070671378,0.6725559481743227
real,MSVD,0hyZ__3YhZc_410_417.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6124852767962309,0.6700824499411072,0.6700824499411072,0.8044758539458187
real,MSVD,0hyZ__3YhZc_418_424.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5812720848056537,0.6081272084805653,0.6081272084805653,0.6707891637220259
real,MSVD,0hyZ__3YhZc_485_490.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.958186101295642,0.9396348645465253,0.9396348645465253,0.8963486454652533
real,MSVD,0hyZ__3YhZc_562_568.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.18669022379269729,0.22750294464075382,0.22750294464075382,0.32273262661955243
real,MSVD,0hyZ__3YhZc_575_580.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.35276796230859836,0.3808598351001178,0.3808598351001178,0.4464075382803298
real,MSVD,0hyZ__3YhZc_632_637.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7685512367491166,0.7712014134275618,0.7712014134275618,0.7773851590106007
real,MSVD,0k1Ak8aTMVI_4_12.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.4546525323910483,0.5290341578327444,0.5290341578327444,0.7025912838633687
real,MSVD,0lh_UWF9ZP4_138_145.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.826266195524146,0.8047114252061248,0.8047114252061248,0.7544169611307421
real,MSVD,0lh_UWF9ZP4_148_155.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7290930506478209,0.5759128386336866,0.5759128386336866,0.21849234393404005
real,MSVD,0lh_UWF9ZP4_157_160.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5135453474676089,0.4352767962308598,0.4352767962308598,0.25265017667844525
real,MSVD,0lh_UWF9ZP4_165_170.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7691401648998822,0.5979387514723203,0.5979387514723203,0.19846878680800942
real,MSVD,0lh_UWF9ZP4_174_178.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.690223792697291,0.6939340400471142,0.6939340400471142,0.7025912838633687
real,MSVD,0lh_UWF9ZP4_178_182.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.3003533568904594,0.3510600706713781,0.3510600706713781,0.46937573616018846
real,MSVD,0lh_UWF9ZP4_183_190.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9428739693757362,0.9220259128386337,0.9220259128386337,0.8733804475853946
real,MSVD,0lh_UWF9ZP4_191_197.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9481743227326266,0.7875736160188457,0.7875736160188457,0.4128386336866902
real,MSVD,0lh_UWF9ZP4_199_207.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6254416961130742,0.581095406360424,0.581095406360424,0.47762073027090696
real,MSVD,0lh_UWF9ZP4_215_226.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.784452296819788,0.7641342756183744,0.7641342756183744,0.7167255594817432
real,MSVD,0lh_UWF9ZP4_21_26.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.803886925795053,0.7462897526501767,0.7462897526501767,0.6118963486454653
real,MSVD,0lh_UWF9ZP4_27_31.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.980565371024735,0.9784452296819788,0.9784452296819788,0.9734982332155477
real,MSVD,0lh_UWF9ZP4_38_46.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.45170789163722025,0.536866902237927,0.536866902237927,0.7355712603062426
real,MSVD,0lh_UWF9ZP4_50_60.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.806831566548881,0.8308598351001177,0.8308598351001177,0.8869257950530035
real,MSVD,0lh_UWF9ZP4_62_69.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9204946996466431,0.8710247349823321,0.8710247349823321,0.7555948174322733
real,MSVD,0lh_UWF9ZP4_71_77.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.39399293286219084,0.5181978798586573,0.5181978798586573,0.8080094228504122
real,MSVD,0lh_UWF9ZP4_79_82.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.649587750294464,0.6833333333333332,0.6833333333333332,0.7620730270906949
real,MSVD,0lh_UWF9ZP4_82_87.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9770318021201413,0.9784452296819787,0.9784452296819787,0.9817432273262662
real,MSVD,0lh_UWF9ZP4_94_103.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8586572438162544,0.8821554770318021,0.8821554770318021,0.9369846878680801
real,MSVD,0piwbTivpDg_10_40.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6566548881036514,0.6976442873969375,0.6976442873969375,0.7932862190812721
real,MSVD,0sUL0KCIc48_15_25.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6478209658421673,0.6806831566548881,0.6806831566548881,0.7573616018845701
real,MSVD,0vmoZEaN_-o_4_12.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5700824499411072,0.5820965842167256,0.5820965842167256,0.6101295641931684
real,MSVD,0vmoZEaN_-o_5_21.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5471142520612485,0.5183156654888104,0.5183156654888104,0.45111896348645464
real,MSVD,0wutCy2ZGOQ_4_10.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.43462897526501765,0.4319787985865724,0.4319787985865724,0.42579505300353354
real,MSVD,0xx13BuvVmo_25_36.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7968197879858657,0.8109540636042403,0.8109540636042403,0.8439340400471143
real,MSVD,11xs9mFKObs_0_8.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.002944640753828033,0.07361601884570082,0.07361601884570082,0.23851590106007067
real,MSVD,16iNk1hLJt4_37_40.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7497055359246172,0.7465253239104829,0.7465253239104829,0.7391048292108363
real,MSVD,1Dty_eGY9Ec_123_133.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.3027090694935218,0.3148998822143698,0.3148998822143698,0.34334511189634864
real,MSVD,1QVn0FffExM_14_24.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.03769140164899882,0.0790341578327444,0.0790341578327444,0.17550058892815076
real,MSVD,1RchFBCT9JU_43_53.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.1248527679623086,0.317962308598351,0.317962308598351,0.7685512367491166
real,MSVD,1Sp2__RCT0c_11_15.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.3657243816254417,0.2968197879858657,0.2968197879858657,0.13604240282685512
real,MSVD,1_6V30igzIk_5_15.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.702002355712603,0.5497055359246171,0.5497055359246171,0.19434628975265017
real,MSVD,1dA1RQgPN3c_72_82.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.2573616018845701,0.20206124852767962,0.20206124852767962,0.07302709069493522
real,MSVD,1dYpcVv6n3Y_0_18.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.2626619552414605,0.44287396937573614,0.44287396937573614,0.8633686690223793
real,MSVD,1dfR0A_BXjw_401_408.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8775029446407538,0.8981743227326265,0.8981743227326265,0.9464075382803298
real,MSVD,1dfR0A_BXjw_441_448.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6802120141342756,0.7484098939929328,0.7484098939929328,0.9075382803297998
real,MSVD,1dfR0A_BXjw_524_532.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8457008244994111,0.7536513545347467,0.7536513545347467,0.5388692579505301
real,MSVD,1dfR0A_BXjw_545_560.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6018845700824499,0.5059481743227325,0.5059481743227325,0.28209658421672557
real,MSVD,1hPxGmTGarM_9_19.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.1896348645465253,0.18486454652532391,0.18486454652532391,0.17373380447585396
real,MSVD,1mIyMRPV8kg_9_17.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.3168433451118963,0.3076560659599529,0.3076560659599529,0.2862190812720848
real,MSVD,1pw5ZdRhiig_50_59.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8015312131919906,0.8121319199057715,0.8121319199057715,0.8368669022379269
real,MSVD,1qU-kF-km1Q_6_16.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.0812720848056537,0.15706713780918727,0.15706713780918727,0.3339222614840989
real,MSVD,1qV4wfjTYIo_151_164.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6295641931684335,0.5989988221436985,0.5989988221436985,0.5276796230859835
real,MSVD,1qxMJLkHDLw_0_9.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6460541813898705,0.7119552414605419,0.7119552414605419,0.8657243816254417
real,MSVD,1rECrfrdNTo_200_207.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.19022379269729092,0.2688457008244994,0.2688457008244994,0.45229681978798586
real,MSVD,1sffYOXq4Iw_23_49.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.9458186101295641,0.8661366313309775,0.8661366313309775,0.6802120141342756
real,MSVD,21uB8g-jDZI_70_79.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5871613663133097,0.6111896348645465,0.6111896348645465,0.6672555948174322
real,MSVD,229NvV0SRHw_0_5.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7414605418138988,0.7400471142520613,0.7400471142520613,0.7367491166077739
real,MSVD,25NmudB2fqg_0_7.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.21083627797408716,0.4249705535924617,0.4249705535924617,0.9246171967020024
real,MSVD,27hs9W89FuI_0_10.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5618374558303887,0.454416961130742,0.454416961130742,0.2037691401648999
real,MSVD,27mxaePkYB4_8_14.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.034746760895170786,0.07008244994110718,0.07008244994110718,0.1525323910482921
real,MSVD,2F9jX7u5nOg_114_130.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.2414605418138987,0.3704358068315665,0.3704358068315665,0.6713780918727915
real,MSVD,2F9jX7u5nOg_83_97.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5453474676089517,0.5105418138987043,0.5105418138987043,0.4293286219081272
real,MSVD,2FLsMPsywRc_45_63.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.06419316843345112,0.06684334511189635,0.06684334511189635,0.07302709069493522
real,MSVD,2G9fkvBzzQE_10_20.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.565959952885748,0.4355712603062426,0.4355712603062426,0.13133097762073026
real,MSVD,2I20ZTFHheg_96_104.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.25500588928150764,0.26984687868080093,0.26984687868080093,0.3044758539458186
real,MSVD,2KrdBUFeFtY_22_27.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.49469964664310956,0.518904593639576,0.518904593639576,0.5753828032979976
real,MSVD,2L4oELbX8Ms_1_12.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.4387514723203769,0.44740871613663125,0.44740871613663125,0.46760895170789163
real,MSVD,2LgrGHWSy6k_122_135.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.2414605418138987,0.3063015312131919,0.3063015312131919,0.4575971731448763
real,MSVD,2MCpA01Sn_c_75_82.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.7361601884570083,0.7670789163722025,0.7670789163722025,0.8392226148409894
real,MSVD,2Nn2CAeaI5k_72_77.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.4387514723203769,0.3640164899882214,0.3640164899882214,0.1896348645465253
real,MSVD,2R_OAYQIkXM_14_22.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.13074204946996468,0.20971731448763253,0.20971731448763253,0.39399293286219084
real,MSVD,2YhDTpzxd3c_115_120.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.02061248527679623,0.022732626619552415,0.022732626619552415,0.02767962308598351
real,MSVD,2YhDTpzxd3c_149_154.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.47644287396937574,0.40541813898704354,0.40541813898704354,0.2396937573616019
real,MSVD,2YhDTpzxd3c_174_180.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6383981154299175,0.608716136631331,0.608716136631331,0.5394581861012956
real,MSVD,2YhDTpzxd3c_223_232.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.6277974087161367,0.6901648998822143,0.6901648998822143,0.8356890459363958
real,MSVD,2YhDTpzxd3c_22_27.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.09069493521790342,0.08150765606595994,0.08150765606595994,0.06007067137809187
real,MSVD,2YhDTpzxd3c_240_245.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.8851590106007067,0.8376325088339222,0.8376325088339222,0.7267373380447585
real,MSVD,2YhDTpzxd3c_45_49.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5406360424028268,0.3899293286219081,0.3899293286219081,0.03828032979976443
real,MSVD,2YhDTpzxd3c_98_101.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5259128386336867,0.46584216725559474,0.46584216725559474,0.32567726737338043
real,MSVD,2jXxtQRy47A_30_38.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.12249705535924617,0.25288574793875146,0.25288574793875146,0.5571260306242638
real,MSVD,2jkExrrm_sQ_19_25.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.45170789163722025,0.3962308598351001,0.3962308598351001,0.2667844522968198
real,MSVD,2mUMTFnQWaw_1_9.mp4,patch_only,,0.7,0.3,motion_soft,2,4,0.07,0.01,0.5247349823321554,0.5365724381625441,0.5365724381625441,0.5641931684334511
