video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,feature_asset,feature_asset_sha256
datasets/comgenvid/real/MSVD/04Gt01vatkk_308_321.mp4,real,MSVD,30.0,13.033333,391,"[0, 4, 8, 11, 15, 19, 22, 26, 30, 34, 38, 41, 45, 49, 52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109, 112, 116, 120, 124, 128, 131, 135, 139, 142, 146, 150, 154, 158, 161, 165, 169, 172, 176, 180, 184, 188, 191, 195, 199, 202, 206, 210, 214, 218, 221, 225, 229, 232, 236, 240, 244, 248, 251, 255, 259, 262, 266, 270, 274, 278, 281, 285, 289, 292, 296, 300, 304, 308, 311, 315, 319, 322, 326, 330, 334, 338, 341, 345, 349, 352, 356, 360, 364, 368, 371, 375, 379, 382, 386, 390]","[191, 195, 199, 202, 206, 210, 214, 218]","[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]","[266, 270, 274, 278, 281, 285, 289, 292, 296, 300, 304, 308, 311, 315, 319, 322, 326, 330, 334, 338, 341, 345, 349, 352]","[225, 229, 232, 236, 240, 244, 248, 251, 255, 259, 262, 266, 270, 274, 278, 281, 285, 289, 292, 296, 300, 304, 308, 311, 315, 319, 322, 326, 330, 334, 338, 341]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/04Gt01vatkk_308_321.mp4,comgenvid:datasets/comgenvid/real/MSVD/04Gt01vatkk_308_321.mp4,datasets/comgenvid/real/MSVD/04Gt01vatkk_308_321.mp4,comgenvid:real-content:04Gt01vatkk,MSVD,,,,cache/fit/target/fit/comgenvid/044.npz,0197ea8e08627bb86c1a9957127b3cb8331a57783b1e8b2aa5c442ba9e964618
datasets/comgenvid/real/MSVD/05gNigkqfNU_11_23.mp4,real,MSVD,29.97002997002997,12.012,360,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206, 210, 214, 217, 221, 225, 229, 232, 236, 240, 244, 247, 251, 255, 258, 262, 266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341, 345, 348, 352, 356]","[191, 195, 199, 202, 206, 210, 214, 217]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109]","[266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341, 345, 348, 352]","[225, 229, 232, 236, 240, 244, 247, 251, 255, 258, 262, 266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_11_23.mp4,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_11_23.mp4,datasets/comgenvid/real/MSVD/05gNigkqfNU_11_23.mp4,comgenvid:real-content:05gNigkqfNU,MSVD,,,,cache/fit/target/fit/comgenvid/045.npz,322f2a7995635e87956b6d302caf7d582539779ba271632903b906d80776c0d9
datasets/comgenvid/real/MSVD/05gNigkqfNU_24_32.mp4,real,MSVD,29.97002997002997,8.008,240,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206, 210, 214, 217, 221, 225, 229, 232, 236]","[142, 146, 150, 154, 157, 161, 165, 169]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_24_32.mp4,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_24_32.mp4,datasets/comgenvid/real/MSVD/05gNigkqfNU_24_32.mp4,comgenvid:real-content:05gNigkqfNU,MSVD,,,,cache/fit/target/fit/comgenvid/046.npz,cbab9f7e55b7f8ffb3c62c2f14528e94b2e06f20dfafd4b1ac4158f546a48e0a
datasets/comgenvid/real/MSVD/05gNigkqfNU_25_34.mp4,real,MSVD,29.97002997002997,9.009,270,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206, 210, 214, 217, 221, 225, 229, 232, 236, 240, 244, 247, 251, 255, 258, 262, 266]","[191, 195, 199, 202, 206, 210, 214, 217]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_25_34.mp4,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_25_34.mp4,datasets/comgenvid/real/MSVD/05gNigkqfNU_25_34.mp4,comgenvid:real-content:05gNigkqfNU,MSVD,,,,cache/fit/target/fit/comgenvid/047.npz,b60276211ad341e9ce28b390abdde38dc83fffea9d4ffe3099b5625b908dfecb
datasets/comgenvid/real/MSVD/05gNigkqfNU_78_84.mp4,real,MSVD,29.97002997002997,6.006,180,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176]","[142, 146, 150, 154, 157, 161, 165, 169]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_78_84.mp4,comgenvid:datasets/comgenvid/real/MSVD/05gNigkqfNU_78_84.mp4,datasets/comgenvid/real/MSVD/05gNigkqfNU_78_84.mp4,comgenvid:real-content:05gNigkqfNU,MSVD,,,,cache/fit/target/fit/comgenvid/048.npz,498c1e2f5611d6c7b5e5115f9f4d654fa9a686e5223c64e3fcf6091f3222992c
datasets/comgenvid/real/MSVD/06CbMa0kDr8_3_13.mp4,real,MSVD,30.0,10.033333,301,"[0, 4, 8, 11, 15, 19, 22, 26, 30, 34, 38, 41, 45, 49, 52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109, 112, 116, 120, 124, 128, 131, 135, 139, 142, 146, 150, 154, 158, 161, 165, 169, 172, 176, 180, 184, 188, 191, 195, 199, 202, 206, 210, 214, 218, 221, 225, 229, 232, 236, 240, 244, 248, 251, 255, 259, 262, 266, 270, 274, 278, 281, 285, 289, 292, 296, 300]","[191, 195, 199, 202, 206, 210, 214, 218]","[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]","[158, 161, 165, 169, 172, 176, 180, 184, 188, 191, 195, 199, 202, 206, 210, 214, 218, 221, 225, 229, 232, 236, 240, 244]","[26, 30, 34, 38, 41, 45, 49, 52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109, 112, 116, 120, 124, 128, 131, 135, 139, 142]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/06CbMa0kDr8_3_13.mp4,comgenvid:datasets/comgenvid/real/MSVD/06CbMa0kDr8_3_13.mp4,datasets/comgenvid/real/MSVD/06CbMa0kDr8_3_13.mp4,comgenvid:real-content:06CbMa0kDr8,MSVD,,,,cache/fit/target/fit/comgenvid/049.npz,66cce7f71d085e40aaf16aa7006e13a43c72544d74cf85a56c8e439de83472e3
datasets/comgenvid/real/MSVD/08pVpBq706k_175_212.mp4,real,MSVD,27.916666666666668,37.002985,1033,"[0, 3, 7, 10, 14, 17, 21, 24, 28, 31, 35, 38, 42, 45, 49, 52, 56, 59, 63, 66, 70, 73, 77, 80, 84, 87, 91, 94, 98, 101, 105, 108, 112, 115, 119, 122, 126, 129, 133, 136, 140, 143, 147, 150, 154, 157, 161, 164, 168, 171, 174, 178, 181, 185, 188, 192, 195, 199, 202, 206, 209, 213, 216, 220, 223, 227, 230, 234, 237, 241, 244, 248, 251, 255, 258, 262, 265, 269, 272, 276, 279, 283, 286, 290, 293, 297, 300, 304, 307, 311, 314, 318, 321, 325, 328, 332, 335, 338, 342, 345, 349, 352, 356, 359, 363, 366, 370, 373, 377, 380, 384, 387, 391, 394, 398, 401, 405, 408, 412, 415, 419, 422, 426, 429, 433, 436, 440, 443, 447, 450, 454, 457, 461, 464, 468, 471, 475, 478, 482, 485, 489, 492, 496, 499, 502, 506, 509, 513, 516, 520, 523, 527, 530, 534, 537, 541, 544, 548, 551, 555, 558, 562, 565, 569, 572, 576, 579, 583, 586, 590, 593, 597, 600, 604, 607, 611, 614, 618, 621, 625, 628, 632, 635, 639, 642, 646, 649, 653, 656, 660, 663, 667, 670, 673, 677, 680, 684, 687, 691, 694, 698, 701, 705, 708, 712, 715, 719, 722, 726, 729, 733, 736, 740, 743, 747, 750, 754, 757, 761, 764, 768, 771, 775, 778, 782, 785, 789, 792, 796, 799, 803, 806, 810, 813, 817, 820, 824, 827, 831, 834, 838, 841, 844, 848, 851, 855, 858, 862, 865, 869, 872, 876, 879, 883, 886, 890, 893, 897, 900, 904, 907, 911, 914, 918, 921, 925, 928, 932, 935, 939, 942, 946, 949, 953, 956, 960, 963, 967, 970, 974, 977, 981, 984, 988, 991, 995, 998, 1002, 1005, 1008, 1012, 1015, 1019, 1022, 1026, 1029]","[356, 359, 363, 366, 370, 373, 377, 380]","[942, 946, 949, 953, 956, 960, 963, 967, 970, 974, 977, 981, 984, 988, 991, 995]","[370, 373, 377, 380, 384, 387, 391, 394, 398, 401, 405, 408, 412, 415, 419, 422, 426, 429, 433, 436, 440, 443, 447, 450]","[248, 251, 255, 258, 262, 265, 269, 272, 276, 279, 283, 286, 290, 293, 297, 300, 304, 307, 311, 314, 318, 321, 325, 328, 332, 335, 338, 342, 345, 349, 352, 356]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/08pVpBq706k_175_212.mp4,comgenvid:datasets/comgenvid/real/MSVD/08pVpBq706k_175_212.mp4,datasets/comgenvid/real/MSVD/08pVpBq706k_175_212.mp4,comgenvid:real-content:08pVpBq706k,MSVD,,,,cache/fit/target/fit/comgenvid/050.npz,57d2d1d25c5822c44f29093ed78e0327a32c6cab5bd63ddbb10036441c655bef
datasets/comgenvid/real/MSVD/0GXq1An3yHI_22_35.mp4,real,MSVD,29.97002997002997,13.013,390,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206, 210, 214, 217, 221, 225, 229, 232, 236, 240, 244, 247, 251, 255, 258, 262, 266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341, 345, 348, 352, 356, 360, 363, 367, 371, 375, 378, 382, 386]","[191, 195, 199, 202, 206, 210, 214, 217]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109]","[266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341, 345, 348, 352]","[225, 229, 232, 236, 240, 244, 247, 251, 255, 258, 262, 266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0GXq1An3yHI_22_35.mp4,comgenvid:datasets/comgenvid/real/MSVD/0GXq1An3yHI_22_35.mp4,datasets/comgenvid/real/MSVD/0GXq1An3yHI_22_35.mp4,comgenvid:real-content:0GXq1An3yHI,MSVD,,,,cache/fit/target/fit/comgenvid/051.npz,523054763830ddb526cb0228530f69e977af2932aa7ecd1ef8d0cc18de167261
datasets/comgenvid/real/MSVD/0I4VKj4d0WI_24_40.mp4,real,MSVD,29.97002997002997,16.016,480,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206, 210, 214, 217, 221, 225, 229, 232, 236, 240, 244, 247, 251, 255, 258, 262, 266, 270, 273, 277, 281, 285, 288, 292, 296, 300, 303, 307, 311, 315, 318, 322, 326, 330, 333, 337, 341, 345, 348, 352, 356, 360, 363, 367, 371, 375, 378, 382, 386, 390, 393, 397, 401, 405, 408, 412, 416, 420, 423, 427, 431, 435, 438, 442, 446, 450, 453, 457, 461, 465, 468, 472, 476]","[382, 386, 390, 393, 397, 401, 405, 408]","[191, 195, 199, 202, 206, 210, 214, 217, 221, 225, 229, 232, 236, 240, 244, 247]","[345, 348, 352, 356, 360, 363, 367, 371, 375, 378, 382, 386, 390, 393, 397, 401, 405, 408, 412, 416, 420, 423, 427, 431]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0I4VKj4d0WI_24_40.mp4,comgenvid:datasets/comgenvid/real/MSVD/0I4VKj4d0WI_24_40.mp4,datasets/comgenvid/real/MSVD/0I4VKj4d0WI_24_40.mp4,comgenvid:real-content:0I4VKj4d0WI,MSVD,,,,cache/fit/target/fit/comgenvid/052.npz,be3b4abf58460d2ce52ff4c45a8b149d6fcdb162414700846d98361b50cc7927
datasets/comgenvid/real/MSVD/0IDJG0q9j_k_1_24.mp4,real,MSVD,29.916666666666668,23.030641,689,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 93, 97, 101, 105, 108, 112, 116, 120, 123, 127, 131, 135, 138, 142, 146, 150, 153, 157, 161, 165, 168, 172, 176, 180, 183, 187, 191, 194, 198, 202, 206, 209, 213, 217, 221, 224, 228, 232, 236, 239, 243, 247, 251, 254, 258, 262, 266, 269, 273, 277, 280, 284, 288, 292, 295, 299, 303, 307, 310, 314, 318, 322, 325, 329, 333, 337, 340, 344, 348, 352, 355, 359, 363, 366, 370, 374, 378, 381, 385, 389, 393, 396, 400, 404, 408, 411, 415, 419, 423, 426, 430, 434, 438, 441, 445, 449, 452, 456, 460, 464, 467, 471, 475, 479, 482, 486, 490, 494, 497, 501, 505, 509, 512, 516, 520, 524, 527, 531, 535, 538, 542, 546, 550, 553, 557, 561, 565, 568, 572, 576, 580, 583, 587, 591, 595, 598, 602, 606, 610, 613, 617, 621, 625, 628, 632, 636, 639, 643, 647, 651, 654, 658, 662, 666, 669, 673, 677, 681, 684, 688]","[381, 385, 389, 393, 396, 400, 404, 408]","[344, 348, 352, 355, 359, 363, 366, 370, 374, 378, 381, 385, 389, 393, 396, 400]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 93, 97, 101, 105, 108, 112, 116, 120, 123, 127, 131, 135, 138]","[396, 400, 404, 408, 411, 415, 419, 423, 426, 430, 434, 438, 441, 445, 449, 452, 456, 460, 464, 467, 471, 475, 479, 482, 486, 490, 494, 497, 501, 505, 509, 512]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0IDJG0q9j_k_1_24.mp4,comgenvid:datasets/comgenvid/real/MSVD/0IDJG0q9j_k_1_24.mp4,datasets/comgenvid/real/MSVD/0IDJG0q9j_k_1_24.mp4,comgenvid:real-content:0IDJG0q9j_k,MSVD,,,,cache/fit/target/fit/comgenvid/053.npz,7e0c95661d327015e9aad80777a0a18e089117fc6b179a673c6df727cf9c8510
datasets/comgenvid/real/MSVD/0M-PyX2DbZc_25_31.mp4,real,MSVD,29.97002997002997,6.006,180,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176]","[142, 146, 150, 154, 157, 161, 165, 169]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0M-PyX2DbZc_25_31.mp4,comgenvid:datasets/comgenvid/real/MSVD/0M-PyX2DbZc_25_31.mp4,datasets/comgenvid/real/MSVD/0M-PyX2DbZc_25_31.mp4,comgenvid:real-content:0M-PyX2DbZc,MSVD,,,,cache/fit/target/fit/comgenvid/054.npz,ded08d6d45703c675243aed3dde395c5e8f0787bca306248d80eacd28369cd13
datasets/comgenvid/real/MSVD/0ONJfp95yoE_1_10.mp4,real,MSVD,30.0,9.033333,271,"[0, 4, 8, 11, 15, 19, 22, 26, 30, 34, 38, 41, 45, 49, 52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109, 112, 116, 120, 124, 128, 131, 135, 139, 142, 146, 150, 154, 158, 161, 165, 169, 172, 176, 180, 184, 188, 191, 195, 199, 202, 206, 210, 214, 218, 221, 225, 229, 232, 236, 240, 244, 248, 251, 255, 259, 262, 266, 270]","[191, 195, 199, 202, 206, 210, 214, 218]","[105, 109, 112, 116, 120, 124, 128, 131, 135, 139, 142, 146, 150, 154, 158, 161]","[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109, 112, 116, 120, 124, 128, 131, 135, 139]","[26, 30, 34, 38, 41, 45, 49, 52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109, 112, 116, 120, 124, 128, 131, 135, 139, 142]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0ONJfp95yoE_1_10.mp4,comgenvid:datasets/comgenvid/real/MSVD/0ONJfp95yoE_1_10.mp4,datasets/comgenvid/real/MSVD/0ONJfp95yoE_1_10.mp4,comgenvid:real-content:0ONJfp95yoE,MSVD,,,,cache/fit/target/fit/comgenvid/055.npz,e1278d8227edc0f3b24a2e5921aaa85766f0d965d3f439b6a060446b516eab38
datasets/comgenvid/real/MSVD/0RWJEOScToE_414_421.mp4,real,MSVD,29.97002997002997,7.007,210,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206]","[142, 146, 150, 154, 157, 161, 165, 169]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0RWJEOScToE_414_421.mp4,comgenvid:datasets/comgenvid/real/MSVD/0RWJEOScToE_414_421.mp4,datasets/comgenvid/real/MSVD/0RWJEOScToE_414_421.mp4,comgenvid:real-content:0RWJEOScToE,MSVD,,,,cache/fit/target/fit/comgenvid/056.npz,b3011cf6eb997fe8d35943dfba75bfcb3ed976b2d138079bff81b84f6c35a179
datasets/comgenvid/real/MSVD/0SMOK2ql7Pg_5_12.mp4,real,MSVD,29.97002997002997,7.007,210,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176, 180, 184, 187, 191, 195, 199, 202, 206]","[142, 146, 150, 154, 157, 161, 165, 169]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0SMOK2ql7Pg_5_12.mp4,comgenvid:datasets/comgenvid/real/MSVD/0SMOK2ql7Pg_5_12.mp4,datasets/comgenvid/real/MSVD/0SMOK2ql7Pg_5_12.mp4,comgenvid:real-content:0SMOK2ql7Pg,MSVD,,,,cache/fit/target/fit/comgenvid/057.npz,24a75a75fd8ff45867785efcb326af610dc9a1f88087446d04b25f1808235937
datasets/comgenvid/real/MSVD/0bSz70pYAP0_5_15.mp4,real,MSVD,29.916666666666668,10.027855,300,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 93, 97, 101, 105, 108, 112, 116, 120, 123, 127, 131, 135, 138, 142, 146, 150, 153, 157, 161, 165, 168, 172, 176, 180, 183, 187, 191, 194, 198, 202, 206, 209, 213, 217, 221, 224, 228, 232, 236, 239, 243, 247, 251, 254, 258, 262, 266, 269, 273, 277, 280, 284, 288, 292, 295, 299]","[191, 194, 198, 202, 206, 209, 213, 217]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 93, 97, 101, 105, 108]","[157, 161, 165, 168, 172, 176, 180, 183, 187, 191, 194, 198, 202, 206, 209, 213, 217, 221, 224, 228, 232, 236, 239, 243]","[26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 93, 97, 101, 105, 108, 112, 116, 120, 123, 127, 131, 135, 138, 142]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0bSz70pYAP0_5_15.mp4,comgenvid:datasets/comgenvid/real/MSVD/0bSz70pYAP0_5_15.mp4,datasets/comgenvid/real/MSVD/0bSz70pYAP0_5_15.mp4,comgenvid:real-content:0bSz70pYAP0,MSVD,,,,cache/fit/target/fit/comgenvid/058.npz,04f147893b8e254a0b085b652096b71b51c84b47fcc93d60978a8ba2a21ebb56
datasets/comgenvid/real/MSVD/0hyZ__3YhZc_279_283.mp4,real,MSVD,29.97002997002997,4.004,120,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116]","[22, 26, 30, 34, 37, 41, 45, 49]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109]","[26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112]","[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0hyZ__3YhZc_279_283.mp4,comgenvid:datasets/comgenvid/real/MSVD/0hyZ__3YhZc_279_283.mp4,datasets/comgenvid/real/MSVD/0hyZ__3YhZc_279_283.mp4,comgenvid:real-content:0hyZ__3YhZc,MSVD,,,,cache/fit/target/fit/comgenvid/059.npz,463b4b2648591944da8bb7a93f237442bbd28c0a13f30ea336e40bad8a654b79
datasets/comgenvid/real/MSVD/0hyZ__3YhZc_289_295.mp4,real,MSVD,29.97002997002997,6.006,180,"[0, 4, 7, 11, 15, 19, 22, 26, 30, 34, 37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161, 165, 169, 172, 176]","[142, 146, 150, 154, 157, 161, 165, 169]","[105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154, 157, 161]","[52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139]","[37, 41, 45, 49, 52, 56, 60, 64, 67, 71, 75, 79, 82, 86, 90, 94, 97, 101, 105, 109, 112, 116, 120, 124, 127, 131, 135, 139, 142, 146, 150, 154]",comgenvid,fit,comgenvid:datasets/comgenvid/real/MSVD/0hyZ__3YhZc_289_295.mp4,comgenvid:datasets/comgenvid/real/MSVD/0hyZ__3YhZc_289_295.mp4,datasets/comgenvid/real/MSVD/0hyZ__3YhZc_289_295.mp4,comgenvid:real-content:0hyZ__3YhZc,MSVD,,,,cache/fit/target/fit/comgenvid/060.npz,b9d60a34ddd852640efb5b8bb05bb4a5f448ed86333cedb5465586eed0cac14b
