dataset,video_id,selector,repeat,duration_seconds,total_seconds,coarse_decode_prepare_seconds,selection_seconds,coarse_forward_seconds,dense_decode_prepare_seconds,dense_forward_seconds,score_seconds,cdf_seconds,coarse_frames,dense_unique_frames,effective_k,observed_unique_frames,coarse_computed_frames,dense_computed_frames,peak_gpu_allocated_mib,peak_gpu_reserved_mib,rss_mib,process_peak_rss_mib,final_score
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,uniform3,0,3.0,0.21309100277721882,1.5053898096084595e-05,4.9564987421035767e-05,0.0,0.07092688046395779,0.09319550171494484,0.04817383363842964,0.0007267650216817856,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0015835835835835835
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,uniform3,0,3.0,0.19617458432912827,1.4120712876319885e-05,4.752166569232941e-05,0.0,0.05235293507575989,0.0914460588246584,0.05157631263136864,0.0007343068718910217,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.4355211461461461
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,uniform3,0,3.0,0.21596612595021725,1.4152377843856812e-05,4.8182904720306396e-05,0.0,0.08485358022153378,0.09290731884539127,0.037434378638863564,0.0007051620632410049,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1845426676676677
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,uniform3,0,3.0,0.21117555908858776,1.3822689652442932e-05,4.657171666622162e-05,0.0,0.0704679824411869,0.09327867813408375,0.04665771685540676,0.0007074140012264252,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.10109109109109109
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,uniform3,0,2.0,0.1106285322457552,1.3399869203567505e-05,4.5027583837509155e-05,0.0,0.03400519862771034,0.06182195991277695,0.014051605015993118,0.000688064843416214,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.370875
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,uniform3,0,2.0,0.10022530145943165,1.2127682566642761e-05,4.236400127410889e-05,0.0,0.022545266896486282,0.06246226094663143,0.0144567359238863,0.0007031206041574478,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.023375
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,uniform3,0,2.0,0.10576429590582848,1.2828037142753601e-05,4.429556429386139e-05,0.0,0.030078476294875145,0.06155161000788212,0.013382866978645325,0.0006911400705575943,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.5005
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,uniform3,0,2.0,0.11889111623167992,1.2569129467010498e-05,4.1972845792770386e-05,0.0,0.04344705864787102,0.06115267984569073,0.013483431190252304,0.0007495786994695663,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.052125
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,uniform3,0,2.0,0.1071814876049757,2.9403716325759888e-05,0.0001064687967300415,0.0,0.030934764072299004,0.061851534992456436,0.013511991128325462,0.0007430408149957657,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.146
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,uniform3,0,2.0,0.09625962935388088,1.346878707408905e-05,4.650093615055084e-05,0.0,0.019479701295495033,0.06214000657200813,0.013843061402440071,0.0007340554147958755,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0125
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,uniform3,0,3.0,0.2216634750366211,1.4621764421463013e-05,4.6933069825172424e-05,0.0,0.07444177754223347,0.09117261879146099,0.05523933283984661,0.0007446315139532089,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.25517542542542543
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,uniform3,0,2.0,0.09569801203906536,1.2967735528945923e-05,4.689022898674011e-05,0.0,0.020767200738191605,0.06076865270733833,0.013368295505642891,0.0007306598126888275,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.39387500000000003
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,uniform3,0,2.0,0.09380382113158703,1.3412907719612122e-05,4.628114402294159e-05,0.0,0.018186062574386597,0.06076815910637379,0.014044078066945076,0.0007432587444782257,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.17099999999999999
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,uniform3,0,2.5,0.26306596770882607,1.3958662748336792e-05,5.21782785654068e-05,0.0,0.11924746446311474,0.09450303204357624,0.04855617508292198,0.0006900522857904434,0,20,3,20,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.6541011011011011
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,uniform3,0,2.5,0.2610308025032282,1.377984881401062e-05,4.39472496509552e-05,0.0,0.1110177282243967,0.0910666175186634,0.058189477771520615,0.0006959084421396255,0,20,3,20,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.23558058058058057
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,uniform3,0,3.0,0.19088022038340569,1.3828277587890625e-05,4.495866596698761e-05,0.0,0.045022543519735336,0.0921306200325489,0.05296352319419384,0.0007010549306869507,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.27667792792792795
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6004632.mp4,uniform3,1,2.0,0.1009659580886364,1.2058764696121216e-05,4.51989471912384e-05,0.0,0.022705892100930214,0.06113765947520733,0.016358347609639168,0.0007026065140962601,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.083375
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000321.mp4,uniform3,1,3.0,0.17305612191557884,1.366250216960907e-05,5.135871469974518e-05,0.0,0.032648876309394836,0.09220622479915619,0.04742509312927723,0.0007070749998092651,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.10165002502502503
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,uniform3,1,3.0,0.15945530869066715,1.3530254364013672e-05,4.3585896492004395e-05,0.0,0.02736194245517254,0.09188468754291534,0.039470331743359566,0.0006776396185159683,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.2752657657657658
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,uniform3,1,2.0,0.09604437462985516,1.2246891856193542e-05,4.31351363658905e-05,0.0,0.022319108247756958,0.060923896729946136,0.012053070589900017,0.0006896890699863434,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.02475
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,uniform3,1,3.0,0.21179203875362873,1.2850388884544373e-05,4.3606385588645935e-05,0.0,0.07025771401822567,0.09168796427547932,0.04910672456026077,0.0006798543035984039,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.061053928928928934
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,uniform3,1,2.0,0.09204322844743729,1.2287870049476624e-05,4.361569881439209e-05,0.0,0.018323879688978195,0.060983285307884216,0.011978790163993835,0.0006980188190937042,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1345
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,uniform3,1,2.0,0.09852253645658493,1.204758882522583e-05,4.297494888305664e-05,0.0,0.024698913097381592,0.06113363243639469,0.011920645833015442,0.000711219385266304,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.013875
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,uniform3,1,2.0,0.09181100130081177,1.2520700693130493e-05,4.205293953418732e-05,0.0,0.017840301617980003,0.061090437695384026,0.012111449614167213,0.0007106289267539978,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.104375
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,uniform3,1,3.0,0.22236662544310093,2.8502196073532104e-05,0.00010093115270137787,0.0,0.07390137389302254,0.09380226023495197,0.05384436063468456,0.0006845816969871521,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0015835835835835835
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,uniform3,1,3.0,0.19403252005577087,1.4320015907287598e-05,4.3764710426330566e-05,0.0,0.05485985241830349,0.0925393346697092,0.045885587111115456,0.0006856005638837814,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.4355211461461461
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,uniform3,1,3.0,0.2199132088571787,1.3509765267372131e-05,4.482641816139221e-05,0.0,0.08920376189053059,0.09373129159212112,0.03621792420744896,0.0006973296403884888,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.1845426676676677
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,uniform3,1,3.0,0.1782014761120081,1.2831762433052063e-05,5.6805089116096497e-05,0.0,0.0488539133220911,0.09302094392478466,0.035558898001909256,0.0006943885236978531,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.10109109109109109
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,uniform3,1,2.0,0.10529042407870293,1.2168660759925842e-05,4.1583552956581116e-05,0.0,0.030186135321855545,0.06164898909628391,0.012712055817246437,0.0006856732070446014,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.370875
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,uniform3,1,2.0,0.09874183498322964,1.2196600437164307e-05,4.2304396629333496e-05,0.0,0.024476895108819008,0.06119321286678314,0.012303922325372696,0.0007094796746969223,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.023375
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,uniform3,1,2.0,0.11398477852344513,1.1866912245750427e-05,4.344619810581207e-05,0.0,0.03725408390164375,0.062445368617773056,0.01352723315358162,0.0006993841379880905,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.5005
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,uniform3,1,2.0,0.1113796029239893,1.2977048754692078e-05,4.38448041677475e-05,0.0,0.03660040721297264,0.06199311837553978,0.01201576553285122,0.0007098391652107239,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.052125
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,uniform3,1,2.0,0.09979138895869255,1.1336058378219604e-05,4.2947009205818176e-05,0.0,0.024408165365457535,0.061158230528235435,0.013466663658618927,0.0007006637752056122,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.146
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,uniform3,1,2.0,0.09304632246494293,1.1587515473365784e-05,4.307366907596588e-05,0.0,0.01918654888868332,0.060934823006391525,0.012158513069152832,0.0007078461349010468,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.0125
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,uniform3,1,3.0,0.19412308558821678,1.5173107385635376e-05,4.498101770877838e-05,0.0,0.05321625620126724,0.09146879240870476,0.048688627779483795,0.0006849933415651321,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.25517542542542543
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,uniform3,1,2.0,0.09633965976536274,1.204758882522583e-05,4.3896958231925964e-05,0.0,0.0213917326182127,0.06077450141310692,0.013428926467895508,0.0006849318742752075,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.39387500000000003
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,uniform3,1,2.0,0.09661470726132393,1.2237578630447388e-05,4.277564585208893e-05,0.0,0.019797028973698616,0.06208742782473564,0.013963811099529266,0.0007080566138029099,0,16,1,16,0,16,1270.24169921875,1384.0,2151.83984375,3117.203125,0.17099999999999999
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,uniform3,1,2.5,0.24673275090754032,1.2919306755065918e-05,4.3783336877822876e-05,0.0,0.11062792129814625,0.09105242043733597,0.044306680560112,0.0006846524775028229,0,20,3,20,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.6541011011011011
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,uniform3,1,2.5,0.2431396208703518,1.1688098311424255e-05,4.2963773012161255e-05,0.0,0.10134361684322357,0.0945428553968668,0.046492308378219604,0.0007023271173238754,0,20,3,20,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.23558058058058057
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,uniform3,1,3.0,0.1869294010102749,1.3319775462150574e-05,4.4308602809906006e-05,0.0,0.048926686868071556,0.09127751551568508,0.04592960886657238,0.0007340367883443832,0,24,3,24,0,24,1270.24169921875,1384.0,2151.83984375,3117.203125,0.27667792792792795
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6004632.mp4,fc3,0,2.0,0.14324193634092808,0.013749340549111366,0.0001480747014284134,0.02954120561480522,0.026086371392011642,0.06092819198966026,0.012096783146262169,0.0006876345723867416,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.066375
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000321.mp4,fc3,0,3.0,0.2163149230182171,0.012033844366669655,0.00017510540783405304,0.02993786334991455,0.029128514230251312,0.09199696034193039,0.052341992035508156,0.0006968080997467041,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.09789627127127126
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,fc3,0,3.0,0.22557403147220612,0.013580607250332832,0.0002246275544166565,0.029933255165815353,0.029343821108341217,0.09203227236866951,0.05976013466715813,0.0006954260170459747,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.24673723723723723
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,fc3,0,2.0,0.14540085196495056,0.012948144227266312,0.0001811012625694275,0.029896000400185585,0.025211792439222336,0.0617614071816206,0.014691630378365517,0.0007069837301969528,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01875
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,fc3,0,3.0,0.2718636952340603,0.024448394775390625,0.00024209171533584595,0.03039919026196003,0.07174554653465748,0.09214459173381329,0.05217475816607475,0.0007048714905977249,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.05955242742742743
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,fc3,0,2.0,0.13387669995427132,0.010354416444897652,0.00014789029955863953,0.029887229204177856,0.01742890290915966,0.0610211044549942,0.014359796419739723,0.0006738249212503433,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.10675000000000001
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,fc3,0,2.0,0.14201794564723969,0.012384384870529175,0.0001486223191022873,0.02992020733654499,0.023568792268633842,0.062168799340724945,0.013117313385009766,0.000705985352396965,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.010625
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,fc3,0,2.0,0.1317052822560072,0.009925240650773048,0.00014269910752773285,0.029907455667853355,0.018085118383169174,0.061014533042907715,0.011938823387026787,0.0006874632090330124,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.080125
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,fc3,0,3.0,0.26588947512209415,0.0237834844738245,0.00020264461636543274,0.03066871501505375,0.08401714079082012,0.09160791710019112,0.034904662519693375,0.0007000938057899475,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0018338338338338338
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,fc3,0,3.0,0.22675074264407158,0.01554705761373043,0.00019649788737297058,0.029965193942189217,0.05022851750254631,0.09554370306432247,0.034552665427327156,0.0007123034447431564,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.3977333583583583
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,fc3,0,3.0,0.24482187628746033,0.021238120272755623,0.00020437687635421753,0.02991752326488495,0.0625942125916481,0.09246454387903214,0.037720728665590286,0.000677991658449173,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.16877690190190192
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,fc3,0,3.0,0.2649098914116621,0.01864093728363514,0.0002465303987264633,0.03001299686729908,0.07784917019307613,0.09358140826225281,0.04388095438480377,0.0006936658173799515,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.10034034034034033
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,fc3,0,2.0,0.16188889555633068,0.017784174531698227,0.00018214620649814606,0.03038298524916172,0.03684514760971069,0.06254013068974018,0.013449467718601227,0.0007002651691436768,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.329625
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,fc3,0,2.0,0.14214332401752472,0.013152902945876122,0.00013990141451358795,0.03063763864338398,0.018320264294743538,0.06176203861832619,0.017416343092918396,0.00070996955037117,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.016375
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,fc3,0,2.0,0.14855712465941906,0.013623632490634918,0.00016346760094165802,0.029969511553645134,0.03020652011036873,0.06145088002085686,0.012394240126013756,0.0007444117218255997,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.45899999999999996
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,fc3,0,2.0,0.1631111167371273,0.01321076788008213,0.00019142776727676392,0.030000528320670128,0.04366782493889332,0.0631602555513382,0.012135310098528862,0.0007398426532745361,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.041874999999999996
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,fc3,0,2.0,0.15063518285751343,0.01753060519695282,0.00021523237228393555,0.030930818989872932,0.027317196130752563,0.061895791441202164,0.012021997943520546,0.0007187332957983017,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1345
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,fc3,0,2.0,0.1334129236638546,0.010875942185521126,0.00018153339624404907,0.02989635244011879,0.018106503412127495,0.061770834028720856,0.01188669353723526,0.0006913226097822189,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01125
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,fc3,0,3.0,0.2444370947778225,0.018026921898126602,0.00022094324231147766,0.0299835205078125,0.05691151320934296,0.09252076037228107,0.046068230643868446,0.0007000751793384552,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.22639664664664666
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,fc3,0,2.0,0.1427809540182352,0.011624358594417572,0.0001865588128566742,0.029895812273025513,0.023938458412885666,0.06178868003189564,0.014601804316043854,0.0007408279925584793,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.352875
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,fc3,0,2.0,0.13586406782269478,0.01008850708603859,0.0001461617648601532,0.029855789616703987,0.019152807071805,0.061766255646944046,0.014133527874946594,0.0007168669253587723,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.14300000000000002
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,fc3,0,2.5,0.29491121135652065,0.03572850301861763,0.00022132322192192078,0.030259588733315468,0.10910366848111153,0.09299999289214611,0.02588881365954876,0.0007039811462163925,3,20,2,20,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.61475
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,fc3,0,2.5,0.3008190207183361,0.033450083807110786,0.00021582283079624176,0.030252939090132713,0.12013677880167961,0.09235958568751812,0.023695023730397224,0.0007037799805402756,3,20,2,20,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2206875
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,fc3,0,3.0,0.23836773075163364,0.01584257185459137,0.00018249452114105225,0.02994443289935589,0.05408294312655926,0.0913170613348484,0.04628982953727245,0.0007045622915029526,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.27617742742742746
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6004632.mp4,fc3,1,2.0,0.1441904604434967,0.012853439897298813,0.0001449286937713623,0.02988378144800663,0.02549915947020054,0.061335306614637375,0.013737451285123825,0.0007328446954488754,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.066375
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8000321.mp4,fc3,1,3.0,0.20160064473748207,0.011923810467123985,0.0002716686576604843,0.03015633299946785,0.031085683032870293,0.0922699123620987,0.0351798590272665,0.0007095001637935638,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.09789627127127126
videofeedback,videofeedback:datasets/videofeedback/fake/ZeroScope-576w/8002495.mp4,fc3,1,3.0,0.21264483034610748,0.016468798741698265,0.00021089985966682434,0.03074752353131771,0.02931913174688816,0.09229427948594093,0.042892659083008766,0.0007078275084495544,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.24673723723723723
videofeedback,videofeedback:datasets/videofeedback/fake/LVDM/6000460.mp4,fc3,1,2.0,0.1418369524180889,0.014185676351189613,0.00014531053602695465,0.030890749767422676,0.02267586812376976,0.061423080042004585,0.011774424463510513,0.0007383935153484344,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01875
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000196.mp4,fc3,1,3.0,0.2379524279385805,0.020276861265301704,0.00021260976791381836,0.030048171058297157,0.05075191706418991,0.09136456064879894,0.0445898212492466,0.0007038600742816925,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.05955242742742743
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3006315.mp4,fc3,1,2.0,0.13409179635345936,0.010920960456132889,0.0001667328178882599,0.02999981679022312,0.01878873072564602,0.06172041781246662,0.011791851371526718,0.0006992053240537643,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.10675000000000001
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,fc3,1,2.0,0.14347412809729576,0.012867702171206474,0.00015180930495262146,0.029936321079730988,0.0242585688829422,0.061529047787189484,0.014039788395166397,0.0006871763616800308,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.010625
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,fc3,1,2.0,0.1420085523277521,0.0100459735840559,0.00020188093185424805,0.029946018010377884,0.024209866300225258,0.062020840123295784,0.014841504395008087,0.0007380638271570206,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.080125
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,fc3,1,3.0,0.24768864549696445,0.025439077988266945,0.00020756572484970093,0.02993154339492321,0.06344890221953392,0.09174122661352158,0.036213088780641556,0.0007032006978988647,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0018338338338338338
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,fc3,1,3.0,0.23176589235663414,0.015628380700945854,0.0002017151564359665,0.02996000647544861,0.0471440926194191,0.0913151241838932,0.04681531712412834,0.0006978418678045273,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.3977333583583583
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,fc3,1,3.0,0.27248505502939224,0.022848865017294884,0.0002730526030063629,0.030815845355391502,0.07197673618793488,0.09205631166696548,0.053790172562003136,0.0007197558879852295,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.16877690190190192
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,fc3,1,3.0,0.23794588819146156,0.019686181098222733,0.00023364275693893433,0.030795937404036522,0.06063873693346977,0.09163056127727032,0.03424927778542042,0.0007076840847730637,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.10034034034034033
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,fc3,1,2.0,0.16127710603177547,0.014720804989337921,0.00016947463154792786,0.029926147311925888,0.04240131750702858,0.061028026044368744,0.012342467904090881,0.0006848108023405075,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.329625
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,fc3,1,2.0,0.1331140659749508,0.01138526014983654,0.00014781393110752106,0.02997581847012043,0.018143700435757637,0.06105969287455082,0.011700384318828583,0.0006981696933507919,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.016375
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,fc3,1,2.0,0.15678372792899609,0.013842038810253143,0.00015428289771080017,0.029940828680992126,0.037778014317154884,0.060919299721717834,0.013418331742286682,0.0007264744490385056,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.45899999999999996
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,fc3,1,2.0,0.17150310054421425,0.017117012292146683,0.00017238035798072815,0.030732501298189163,0.044770507141947746,0.06237819790840149,0.015582192689180374,0.0007462427020072937,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.041874999999999996
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,fc3,1,2.0,0.15791882015764713,0.017598329111933708,0.00016073323786258698,0.03064037300646305,0.03367923945188522,0.06183277815580368,0.013297677040100098,0.0007060132920742035,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1345
