subset,source_model,filename,fusion,global_weight,patch_spat_weight,patch_temp_weight,patch_temp_mode,match_radius,top_m,temperature,lambda_dist,aggregation,bottomk_ratio,temporal_run_length,patch_region_size,patch_spat_percentile,patch_temp_percentile,patch_final_score,final_score
real,MSVD,-Ms9tsWmhyU_80_95.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.41460540890693665,0.22850412130355835,0.24711425602436066,0.24711425602436066
real,MSVD,-YI0cxuNcq8_262_272.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5412249565124512,0.6283863186836243,0.6196702122688293,0.6196702122688293
real,MSVD,-_aaMGK6GGw_57_61.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5082449913024902,0.8215547800064087,0.7902237772941589,0.7902237772941589
real,MSVD,-_hbPLsZvvo_172_179.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.729093074798584,0.904004693031311,0.8865135312080383,0.8865135312080383
real,MSVD,-_hbPLsZvvo_18_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9305064678192139,0.9876325130462646,0.9819198846817017,0.9819198846817017
real,MSVD,-_hbPLsZvvo_19_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9564192891120911,0.9599528908729553,0.9595995545387268,0.9595995545387268
real,MSVD,-_hbPLsZvvo_19_26.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9564192891120911,0.9599528908729553,0.9595995545387268,0.9595995545387268
real,MSVD,-_hbPLsZvvo_211_219.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8722025752067566,0.8380447626113892,0.8414605259895325,0.8414605259895325
real,MSVD,-_hbPLsZvvo_269_275.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7520612478256226,0.8998821973800659,0.8851001262664795,0.8851001262664795
real,MSVD,-_hbPLsZvvo_288_305.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6778563261032104,0.9446407556533813,0.9179623126983643,0.9179623126983643
real,MSVD,-_hbPLsZvvo_49_55.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8804475665092468,0.914605438709259,0.911189615726471,0.911189615726471
real,MSVD,-_hbPLsZvvo_5_8.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.36925795674324036,0.6048291921615601,0.5812720656394958,0.5812720656394958
real,MSVD,-bjOB4zS0uE_100_105.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.37926971912384033,0.8356890678405762,0.7900471091270447,0.7900471091270447
real,MSVD,-dm-ds5rRaM_44_52.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.28209659457206726,0.3804475963115692,0.3706124722957611,0.3706124722957611
real,MSVD,-joBOHlg5J0_72_80.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.40930506587028503,0.6607773900032043,0.6356301307678223,0.6356301307678223
real,MSVD,-mAoVOhKy0c_4_9.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.012367491610348225,0.021790342405438423,0.02084805630147457,0.02084805630147457
real,MSVD,-pUwIypksfE_13_23.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.4752650260925293,0.040047112852334976,0.08356890827417374,0.08356890827417374
real,MSVD,-rkErLY0rRc_26_35.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.005300353281199932,0.01590106077492237,0.014840989373624325,0.014840989373624325
real,MSVD,-rkErLY0rRc_63_67.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3280329704284668,0.4946996569633484,0.4780329763889313,0.4780329763889313
real,MSVD,-rvjK0lE3z4_33_43.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5588927865028381,0.7002355456352234,0.6861013174057007,0.6861013174057007
real,MSVD,-s4-6QTT7HE_235_241.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6707891821861267,0.5659599304199219,0.5764428973197937,0.5764428973197937
real,MSVD,-t-ZWaJeH-o_0_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.40047115087509155,0.2173144817352295,0.23563015460968018,0.23563015460968018
real,MSVD,-uT_1VDvXok_8_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3727915287017822,0.3686690330505371,0.3690812587738037,0.3690812587738037
real,MSVD,-vKO3uSG6Do_3_14.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5742049217224121,0.05535924434661865,0.10724381357431412,0.10724381357431412
real,MSVD,-vg3vR86fu0_1_6.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7402827143669128,0.5347467660903931,0.5553003549575806,0.5553003549575806
real,MSVD,-wa0umYJVGg_100_115.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5200235843658447,0.6808009147644043,0.6647232174873352,0.6647232174873352
real,MSVD,-wa0umYJVGg_117_123.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.666077733039856,0.831566572189331,0.8150176405906677,0.8150176405906677
real,MSVD,-wa0umYJVGg_139_157.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9811543226242065,0.984687864780426,0.9843345284461975,0.9843345284461975
real,MSVD,-wa0umYJVGg_168_176.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6042402982711792,0.6454652547836304,0.6413427591323853,0.6413427591323853
real,MSVD,-wa0umYJVGg_23_41.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5606595873832703,0.49057716131210327,0.49758538603782654,0.49758538603782654
real,MSVD,-wa0umYJVGg_286_290.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6949352025985718,0.7944640517234802,0.7845112085342407,0.7845112085342407
real,MSVD,-zOrV-5vh1A_69_76.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.10247349739074707,0.25441697239875793,0.23922261595726013,0.23922261595726013
real,MSVD,02Z-kuB3IaM_2_13.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.4623085856437683,0.1967020034790039,0.22326266765594482,0.22326266765594482
real,MSVD,04Gt01vatkk_248_265.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8833922147750854,0.6819788217544556,0.7021201252937317,0.7021201252937317
real,MSVD,04Gt01vatkk_308_321.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8427562117576599,0.6425206065177917,0.6625441908836365,0.6625441908836365
real,MSVD,05gNigkqfNU_11_23.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8303886651992798,0.9952885508537292,0.9787985682487488,0.9787985682487488
real,MSVD,05gNigkqfNU_24_32.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9752650260925293,0.962897539138794,0.9641342759132385,0.9641342759132385
real,MSVD,05gNigkqfNU_25_34.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9752650260925293,0.962897539138794,0.9641342759132385,0.9641342759132385
real,MSVD,05gNigkqfNU_78_84.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7826855182647705,0.9534747004508972,0.9363957643508911,0.9363957643508911
real,MSVD,06CbMa0kDr8_3_13.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.06537102162837982,0.08716136962175369,0.08498233556747437,0.08498233556747437
real,MSVD,08pVpBq706k_175_212.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.28209659457206726,0.21319198608398438,0.22008244693279266,0.22008244693279266
real,MSVD,0GXq1An3yHI_22_35.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9852768182754517,0.929917573928833,0.935453474521637,0.935453474521637
real,MSVD,0I4VKj4d0WI_24_40.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7697290778160095,0.5600706934928894,0.5810365080833435,0.5810365080833435
real,MSVD,0IDJG0q9j_k_1_24.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.15842166543006897,0.055948175489902496,0.0661955252289772,0.0661955252289772
real,MSVD,0M-PyX2DbZc_25_31.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.20612485706806183,0.746760904788971,0.692697286605835,0.692697286605835
real,MSVD,0ONJfp95yoE_1_10.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.4852767884731293,0.29093050956726074,0.31036514043807983,0.31036514043807983
real,MSVD,0RWJEOScToE_414_421.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7779740691184998,0.7391048073768616,0.7429917454719543,0.7429917454719543
real,MSVD,0SMOK2ql7Pg_5_12.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3427561819553375,0.5736160278320312,0.5505300164222717,0.5505300164222717
real,MSVD,0bSz70pYAP0_5_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3539458215236664,0.12956419587135315,0.15200234949588776,0.15200234949588776
real,MSVD,0hyZ__3YhZc_279_283.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8934040069580078,0.698468804359436,0.7179623246192932,0.7179623246192932
real,MSVD,0hyZ__3YhZc_289_295.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9440518021583557,0.8910483121871948,0.8963486552238464,0.8963486552238464
real,MSVD,0hyZ__3YhZc_302_307.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9446407556533813,0.8433451056480408,0.8534746766090393,0.8534746766090393
real,MSVD,0hyZ__3YhZc_341_348.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8733804225921631,0.6171966791152954,0.6428150534629822,0.6428150534629822
real,MSVD,0hyZ__3YhZc_352_356.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9411072134971619,0.8345111608505249,0.845170795917511,0.845170795917511
real,MSVD,0hyZ__3YhZc_380_384.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.929917573928833,0.7190812826156616,0.7401648759841919,0.7401648759841919
real,MSVD,0hyZ__3YhZc_388_394.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8674911856651306,0.7232037782669067,0.7376325130462646,0.7376325130462646
real,MSVD,0hyZ__3YhZc_410_417.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8886925578117371,0.6378092169761658,0.662897527217865,0.662897527217865
real,MSVD,0hyZ__3YhZc_418_424.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8922261595726013,0.5771495699882507,0.6086572408676147,0.6086572408676147
real,MSVD,0hyZ__3YhZc_485_490.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9581860899925232,0.7114251852035522,0.7361012697219849,0.7361012697219849
real,MSVD,0hyZ__3YhZc_562_568.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.1054181382060051,0.14134275913238525,0.1377502977848053,0.1377502977848053
real,MSVD,0hyZ__3YhZc_575_580.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3775029480457306,0.6030624508857727,0.5805065035820007,0.5805065035820007
real,MSVD,0hyZ__3YhZc_632_637.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7243816256523132,0.6360424160957336,0.6448763012886047,0.6448763012886047
real,MSVD,0k1Ak8aTMVI_4_12.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5665488839149475,0.7785630226135254,0.7573615908622742,0.7573615908622742
real,MSVD,0lh_UWF9ZP4_138_145.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9646643400192261,0.9617196917533875,0.9620141386985779,0.9620141386985779
real,MSVD,0lh_UWF9ZP4_148_155.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7296819686889648,0.620141327381134,0.6310954093933105,0.6310954093933105
real,MSVD,0lh_UWF9ZP4_157_160.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5376914143562317,0.770906925201416,0.7475854158401489,0.7475854158401489
real,MSVD,0lh_UWF9ZP4_165_170.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8327444195747375,0.5824499130249023,0.6074793934822083,0.6074793934822083
real,MSVD,0lh_UWF9ZP4_174_178.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9022379517555237,0.9540635943412781,0.9488810300827026,0.9488810300827026
real,MSVD,0lh_UWF9ZP4_178_182.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6378092169761658,0.8280329704284668,0.8090106248855591,0.8090106248855591
real,MSVD,0lh_UWF9ZP4_183_190.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.987043559551239,0.9835100173950195,0.983863353729248,0.983863353729248
real,MSVD,0lh_UWF9ZP4_191_197.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9764428734779358,0.9487632513046265,0.9515312314033508,0.9515312314033508
real,MSVD,0lh_UWF9ZP4_199_207.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9181389808654785,0.9570082426071167,0.9531213045120239,0.9531213045120239
real,MSVD,0lh_UWF9ZP4_215_226.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9098939895629883,0.9104829430580139,0.9104240536689758,0.9104240536689758
real,MSVD,0lh_UWF9ZP4_21_26.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9699646830558777,0.9134275913238525,0.9190812706947327,0.9190812706947327
real,MSVD,0lh_UWF9ZP4_27_31.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9988221526145935,0.9787985682487488,0.9808009266853333,0.9808009266853333
real,MSVD,0lh_UWF9ZP4_38_46.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.685512363910675,0.8828033208847046,0.8630741834640503,0.8630741834640503
real,MSVD,0lh_UWF9ZP4_50_60.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8321554660797119,0.8527679443359375,0.8507066965103149,0.8507066965103149
real,MSVD,0lh_UWF9ZP4_62_69.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7903415560722351,0.8003533482551575,0.7993521690368652,0.7993521690368652
real,MSVD,0lh_UWF9ZP4_71_77.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8197879791259766,0.8680800795555115,0.8632509112358093,0.8632509112358093
real,MSVD,0lh_UWF9ZP4_79_82.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8810365200042725,0.8374558091163635,0.8418139219284058,0.8418139219284058
real,MSVD,0lh_UWF9ZP4_82_87.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.952296793460846,0.9228504300117493,0.9257950782775879,0.9257950782775879
real,MSVD,0lh_UWF9ZP4_94_103.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8563015460968018,0.8533568978309631,0.8536513447761536,0.8536513447761536
real,MSVD,0piwbTivpDg_10_40.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.4717314541339874,0.7025913000106812,0.6795052886009216,0.6795052886009216
real,MSVD,0sUL0KCIc48_15_25.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3881036639213562,0.39929327368736267,0.39817431569099426,0.39817431569099426
real,MSVD,0vmoZEaN_-o_4_12.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7750294208526611,0.8109540343284607,0.8073616027832031,0.8073616027832031
real,MSVD,0vmoZEaN_-o_5_21.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8203769326210022,0.4040047228336334,0.4456419348716736,0.4456419348716736
real,MSVD,0wutCy2ZGOQ_4_10.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.48645466566085815,0.8021201491355896,0.7705535888671875,0.7705535888671875
real,MSVD,0xx13BuvVmo_25_36.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.49528858065605164,0.4829210937023163,0.48415783047676086,0.48415783047676086
real,MSVD,11xs9mFKObs_0_8.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.07479387521743774,0.3839811682701111,0.3530624210834503,0.3530624210834503
real,MSVD,16iNk1hLJt4_37_40.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.45877504348754883,0.19375735521316528,0.22025913000106812,0.22025913000106812
real,MSVD,1Dty_eGY9Ec_123_133.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.25736159086227417,0.2979976534843445,0.29393404722213745,0.29393404722213745
real,MSVD,1QVn0FffExM_14_24.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.01472320407629013,0.021790342405438423,0.02108362689614296,0.02108362689614296
real,MSVD,1RchFBCT9JU_43_53.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.71378093957901,0.5017668008804321,0.5229681730270386,0.5229681730270386
real,MSVD,1Sp2__RCT0c_11_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.12426383793354034,0.15547703206539154,0.15235571563243866,0.15235571563243866
real,MSVD,1_6V30igzIk_5_15.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6796230673789978,0.3021201491355896,0.339870423078537,0.339870423078537
real,MSVD,1dA1RQgPN3c_72_82.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.1560659557580948,0.550058901309967,0.5106595754623413,0.5106595754623413
real,MSVD,1dYpcVv6n3Y_0_18.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.4870435893535614,0.7243816256523132,0.7006478309631348,0.7006478309631348
real,MSVD,1dfR0A_BXjw_401_408.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.7544169425964355,0.9051825404167175,0.8901060223579407,0.8901060223579407
real,MSVD,1dfR0A_BXjw_441_448.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.763839840888977,0.6560659408569336,0.6668433547019958,0.6668433547019958
real,MSVD,1dfR0A_BXjw_524_532.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9464075565338135,0.8056536912918091,0.8197290897369385,0.8197290897369385
real,MSVD,1dfR0A_BXjw_545_560.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6542991995811462,0.7591283917427063,0.7486454844474792,0.7486454844474792
real,MSVD,1hPxGmTGarM_9_19.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.15194346010684967,0.30388692021369934,0.2886925935745239,0.2886925935745239
real,MSVD,1mIyMRPV8kg_9_17.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.426972895860672,0.40164899826049805,0.4041813910007477,0.4041813910007477
real,MSVD,1pw5ZdRhiig_50_59.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8592461943626404,0.2332155406475067,0.29581859707832336,0.29581859707832336
real,MSVD,1qU-kF-km1Q_6_16.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.33392226696014404,0.4611307382583618,0.44840988516807556,0.44840988516807556
real,MSVD,1qV4wfjTYIo_151_164.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6566548943519592,0.39399293065071106,0.42025911808013916,0.42025911808013916
real,MSVD,1qxMJLkHDLw_0_9.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.687868058681488,0.7173144817352295,0.7143698334693909,0.7143698334693909
real,MSVD,1rECrfrdNTo_200_207.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5912838578224182,0.3657243847846985,0.38828033208847046,0.38828033208847046
real,MSVD,1sffYOXq4Iw_23_49.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.9228504300117493,0.7997644543647766,0.8120730519294739,0.8120730519294739
real,MSVD,21uB8g-jDZI_70_79.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3162544071674347,0.22968198359012604,0.23833921551704407,0.23833921551704407
real,MSVD,229NvV0SRHw_0_5.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5848056674003601,0.5041224956512451,0.5121908187866211,0.5121908187866211
real,MSVD,25NmudB2fqg_0_7.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.20023557543754578,0.8863368630409241,0.817726731300354,0.817726731300354
real,MSVD,27hs9W89FuI_0_10.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.30035334825515747,0.0677267387509346,0.09098939597606659,0.09098939597606659
real,MSVD,27mxaePkYB4_8_14.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.22025913000106812,0.08303886651992798,0.09676089882850647,0.09676089882850647
real,MSVD,2F9jX7u5nOg_114_130.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6625441908836365,0.6024734973907471,0.6084805727005005,0.6084805727005005
real,MSVD,2F9jX7u5nOg_83_97.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.3863368630409241,0.10777384787797928,0.13563016057014465,0.13563016057014465
real,MSVD,2FLsMPsywRc_45_63.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.17255595326423645,0.5859835147857666,0.5446407794952393,0.5446407794952393
real,MSVD,2G9fkvBzzQE_10_20.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.4711425304412842,0.13604240119457245,0.16955241560935974,0.16955241560935974
real,MSVD,2I20ZTFHheg_96_104.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.061248525977134705,0.46054181456565857,0.42061248421669006,0.42061248421669006
real,MSVD,2KrdBUFeFtY_22_27.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.5777385234832764,0.932273268699646,0.8968197703361511,0.8968197703361511
real,MSVD,2L4oELbX8Ms_1_12.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6808009147644043,0.2926972806453705,0.3315076529979706,0.3315076529979706
real,MSVD,2LgrGHWSy6k_122_135.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.6077738404273987,0.28327444195747375,0.31572437286376953,0.31572437286376953
real,MSVD,2MCpA01Sn_c_75_82.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.8162544369697571,0.36160188913345337,0.4070671498775482,0.4070671498775482
real,MSVD,2Nn2CAeaI5k_72_77.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.21790342032909393,0.512956440448761,0.48345112800598145,0.48345112800598145
real,MSVD,2R_OAYQIkXM_14_22.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.2108362764120102,0.5123674869537354,0.4822143614292145,0.4822143614292145
real,MSVD,2YhDTpzxd3c_115_120.mp4,patch_only,,0.1,0.9,same_grid_second_order,,,,,mean,0.5,3,2,0.018256772309541702,0.07714958488941193,0.07126030325889587,0.07126030325889587
